Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_523	16623	3002	180.59	0	1501	100	153	0.65
SCAF_524	16568	1192	71.95	0	596	23	25	0.92
SCAF_525	16548	1830	110.59	0	915	66	83	0.80
SCAF_526	16541	3196	193.22	0	1598	80	224	0.36
SCAF_527	16518	64	3.87	0	32	0	2	0.00
SCAF_528	16510	3374	204.36	0	1687	88	221	0.40
SCAF_529	16492	1734	105.14	0	867	104	72	1.44
SCAF_53	65552	4834	73.74	0	2417	224	173	1.29
SCAF_530	16462	810	49.20	0	405	19	29	0.66
SCAF_531	16461	868	52.73	0	434	17	12	1.42
SCAF_532	16447	1922	116.86	0	961	116	95	1.22
SCAF_533	16383	1852	113.04	0	926	108	75	1.44
SCAF_534	16345	2126	130.07	0	1063	63	92	0.68
SCAF_535	16343	1258	76.97	0	629	42	50	0.84
SCAF_536	16333	1264	77.39	0	632	33	43	0.77
SCAF_537	16287	1732	106.34	0	866	79	64	1.23
SCAF_538	16266	3202	196.85	0	1601	92	199	0.46
SCAF_539	16246	1086	66.85	0	543	15	18	0.83
SCAF_54	65267	5420	83.04	0	2710	283	198	1.43
SCAF_540	16245	2088	128.53	0	1044	51	105	0.49
SCAF_541	16215	1916	118.16	0	958	65	69	0.94
SCAF_542	16208	1192	73.54	0	596	36	44	0.82
SCAF_543	16160	2290	141.71	0	1145	50	128	0.39
SCAF_544	16140	1248	77.32	0	624	30	45	0.67
SCAF_545	16102	1828	113.53	0	914	58	84	0.69
SCAF_546	16083	4176	259.65	0	2088	150	301	0.50
SCAF_547	16037	1144	71.34	0	572	42	36	1.17
SCAF_548	16034	1736	108.27	0	868	61	81	0.75
SCAF_549	16030	1264	78.85	0	632	50	68	0.74
SCAF_55	65114	8256	126.79	0	4128	494	322	1.53
SCAF_550	16027	528	32.94	0	264	17	9	1.89
SCAF_551	15990	1394	87.18	0	697	63	57	1.11
SCAF_552	15913	2028	127.44	0	1014	114	104	1.10
SCAF_553	15906	644	40.49	0	322	30	23	1.30
SCAF_554	15898	2872	180.65	0	1436	88	163	0.54
SCAF_555	15891	1598	100.56	0	799	48	84	0.57
SCAF_556	15885	3364	211.77	0	1682	111	235	0.47
SCAF_557	15855	1946	122.74	0	973	71	105	0.68
SCAF_558	15839	1870	118.06	0	935	53	94	0.56
SCAF_559	15827	3066	193.72	0	1533	141	243	0.58
SCAF_56	62812	6154	97.97	0	3077	274	251	1.09
SCAF_560	15823	1218	76.98	0	609	77	38	2.03
SCAF_561	15791	4154	263.06	0	2077	154	296	0.52
SCAF_562	15777	118	7.48	0	59	1	0	0
SCAF_563	15776	1908	120.94	0	954	108	87	1.24
SCAF_564	15761	3562	226.00	0	1781	88	245	0.36
SCAF_565	15717	2110	134.25	0	1055	57	113	0.50
SCAF_566	15706	1012	64.43	0	506	23	30	0.77
SCAF_567	15696	3152	200.82	0	1576	121	170	0.71
SCAF_568	15657	3776	241.17	0	1888	101	230	0.44
SCAF_569	15650	566	36.17	0	283	26	8	3.25
SCAF_57	62187	6334	101.85	0	3167	345	297	1.16
SCAF_570	15646	1056	67.49	0	528	27	33	0.82
SCAF_571	15619	1038	66.46	0	519	16	15	1.07
SCAF_572	15612	1740	111.45	0	870	43	66	0.65
SCAF_573	15605	1636	104.84	0	818	57	75	0.76
SCAF_574	15575	1002	64.33	0	501	31	46	0.67
SCAF_575	15573	1084	69.61	0	542	21	41	0.51
SCAF_576	15571	2552	163.89	0	1276	82	115	0.71
SCAF_577	15544	1802	115.93	0	901	43	80	0.54
SCAF_578	15521	548	35.31	0	274	22	14	1.57
SCAF_579	15497	1028	66.34	0	514	23	12	1.92
SCAF_58	61544	14592	237.10	0	7296	576	1006	0.57
SCAF_580	15481	1848	119.37	0	924	48	109	0.44
SCAF_581	15458	1424	92.12	0	712	82	69	1.19
SCAF_582	15439	1520	98.45	0	760	69	73	0.95
SCAF_583	15421	1052	68.22	0	526	54	20	2.70
SCAF_584	15337	1082	70.55	0	541	15	11	1.36
SCAF_585	15336	1274	83.07	0	637	36	39	0.92
SCAF_586	15301	2918	190.71	0	1459	97	181	0.54
SCAF_587	15300	3426	223.92	0	1713	239	99	2.41
SCAF_588	15298	1980	129.43	0	990	50	112	0.45
SCAF_589	15238	1542	101.19	0	771	99	62	1.60
SCAF_59	61533	4526	73.55	0	2263	214	162	1.32
SCAF_590	15205	1304	85.76	0	652	45	74	0.61
SCAF_591	15162	1668	110.01	0	834	88	71	1.24
SCAF_592	15154	1462	96.48	0	731	25	61	0.41
SCAF_593	15087	3336	221.12	0	1668	128	226	0.57
SCAF_594	15082	2308	153.03	0	1154	157	96	1.64
SCAF_595	15055	2212	146.93	0	1106	140	111	1.26
SCAF_596	15045	1116	74.18	0	558	24	46	0.52
SCAF_597	15030	3794	252.43	0	1897	107	271	0.39
SCAF_598	15027	1240	82.52	0	620	47	29	1.62
SCAF_599	15000	1736	115.73	0	868	141	107	1.32
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	8324	135.55	0	4162	512	184	2.78
SCAF_600	14995	1980	132.04	0	990	102	79	1.29
SCAF_601	14985	1470	98.10	0	735	73	82	0.89
SCAF_602	14930	2906	194.64	0	1453	86	204	0.42
SCAF_603	14898	2074	139.21	0	1037	71	132	0.54
SCAF_604	14863	3094	208.17	0	1547	110	190	0.58
SCAF_605	14840	1310	88.27	0	655	38	44	0.86
SCAF_606	14808	1092	73.74	0	546	30	30	1.00
SCAF_607	14807	2412	162.90	0	1206	123	94	1.31
SCAF_608	14785	1640	110.92	0	820	58	80	0.72
SCAF_609	14742	444	30.12	0	222	27	7	3.86
SCAF_61	61115	8102	132.57	0	4051	578	464	1.25
SCAF_610	14738	2152	146.02	0	1076	68	102	0.67
SCAF_611	14737	1542	104.63	0	771	92	71	1.30
SCAF_612	14712	68	4.62	0	34	0	1	0.00
SCAF_613	14708	1438	97.77	0	719	75	62	1.21
SCAF_614	14694	1352	92.01	0	676	74	28	2.64
SCAF_615	14684	1456	99.16	0	728	27	45	0.60
SCAF_616	14676	666	45.38	0	333	13	18	0.72
SCAF_617	14662	912	62.20	0	456	43	39	1.10
SCAF_618	14658	3728	254.33	0	1864	128	243	0.53
SCAF_619	14650	1318	89.97	0	659	48	24	2.00
SCAF_62	59972	4428	73.83	0	2214	91	65	1.40
SCAF_620	14639	990	67.63	0	495	36	32	1.12
SCAF_621	14614	2180	149.17	0	1090	76	157	0.48
SCAF_622	14596	1212	83.04	0	606	52	47	1.11
SCAF_623	14590	1272	87.18	0	636	47	47	1.00
SCAF_624	14581	980	67.21	0	490	14	28	0.50
SCAF_625	14547	1396	95.96	0	698	82	60	1.37
SCAF_626	14527	1852	127.49	0	926	60	94	0.64
SCAF_627	14523	2034	140.05	0	1017	54	97	0.56
SCAF_628	14498	992	68.42	0	496	35	38	0.92
SCAF_629	14453	1468	101.57	0	734	55	61	0.90
SCAF_63	59743	9522	159.38	0	4761	297	250	1.19
SCAF_630	14414	1122	77.84	0	561	37	43	0.86
SCAF_631	14395	1498	104.06	0	749	40	73	0.55
SCAF_632	14385	2638	183.39	0	1319	44	170	0.26
SCAF_633	14371	1196	83.22	0	598	22	31	0.71
SCAF_634	14371	2104	146.41	0	1052	76	117	0.65
SCAF_635	14280	1618	113.31	0	809	48	31	1.55
SCAF_636	14276	1446	101.29	0	723	40	60	0.67
SCAF_637	14236	1890	132.76	0	945	69	78	0.88
SCAF_638	14229	2972	208.87	0	1486	114	214	0.53
SCAF_639	14202	1012	71.26	0	506	23	28	0.82
SCAF_64	58841	3522	59.86	0	1761	116	59	1.97
SCAF_640	14111	1108	78.52	0	554	46	35	1.31
SCAF_641	14088	3482	247.16	0	1741	122	233	0.52
SCAF_642	14005	2986	213.21	0	1493	104	252	0.41
SCAF_643	13977	54	3.86	0	27	0	1	0.00
SCAF_644	13890	1470	105.83	0	735	48	49	0.98
SCAF_645	13875	3038	218.95	0	1519	92	217	0.42
SCAF_646	13874	1830	131.90	0	915	94	84	1.12
SCAF_647	13848	2246	162.19	0	1123	70	151	0.46
SCAF_648	13847	1516	109.48	0	758	40	36	1.11
SCAF_649	13838	1766	127.62	0	883	73	89	0.82
SCAF_65	58838	5354	91.00	0	2677	278	192	1.45
SCAF_650	13812	1760	127.43	0	880	66	80	0.82
SCAF_651	13758	1232	89.55	0	616	84	66	1.27
SCAF_652	13727	1858	135.35	0	929	52	72	0.72
SCAF_653	13703	968	70.64	0	484	31	20	1.55
SCAF_654	13701	1072	78.24	0	536	36	33	1.09
SCAF_655	13677	1198	87.59	0	599	38	42	0.90
SCAF_656	13622	2724	199.97	0	1362	117	166	0.70
SCAF_657	13584	910	66.99	0	455	15	16	0.94
SCAF_658	13583	3104	228.52	0	1552	133	199	0.67
SCAF_659	13535	3844	284.00	0	1922	114	245	0.47
SCAF_66	58483	3840	65.66	0	1920	152	78	1.95
SCAF_660	13535	1006	74.33	0	503	26	32	0.81
SCAF_661	13499	1390	102.97	0	695	44	55	0.80
SCAF_662	13464	808	60.01	0	404	25	15	1.67
SCAF_663	13438	894	66.53	0	447	38	37	1.03
SCAF_664	13385	40	2.99	0	20	1	2	0.50
SCAF_665	13357	1068	79.96	0	534	21	36	0.58
SCAF_666	13330	2398	179.89	0	1199	80	158	0.51
SCAF_667	13327	1550	116.31	0	775	57	46	1.24
SCAF_668	13319	802	60.21	0	401	22	20	1.10
SCAF_669	13303	1284	96.52	0	642	34	19	1.79
SCAF_67	57162	4196	73.41	0	2098	220	193	1.14
SCAF_670	13293	3680	276.84	0	1840	123	251	0.49
SCAF_671	13288	1870	140.73	0	935	110	78	1.41
SCAF_672	13266	1694	127.69	0	847	57	109	0.52
SCAF_673	13189	630	47.77	0	315	24	14	1.71
SCAF_674	13149	1956	148.76	0	978	84	94	0.89
SCAF_675	13128	1862	141.83	0	931	98	86	1.14
SCAF_676	13120	1250	95.27	0	625	63	60	1.05
SCAF_677	13080	1376	105.20	0	688	37	35	1.06
SCAF_678	13050	884	67.74	0	442	21	42	0.50
SCAF_679	13043	1600	122.67	0	800	64	81	0.79
SCAF_68	56404	3712	65.81	0	1856	160	58	2.76
SCAF_680	13008	1628	125.15	0	814	57	74	0.77
SCAF_681	13001	888	68.30	0	444	24	30	0.80
SCAF_682	12997	1522	117.10	0	761	74	63	1.17
SCAF_683	12986	2326	179.12	0	1163	64	155	0.41
SCAF_684	12871	1274	98.98	0	637	37	46	0.80
SCAF_685	12842	1346	104.81	0	673	37	59	0.63
SCAF_686	12830	886	69.06	0	443	23	29	0.79
SCAF_687	12781	2040	159.61	0	1020	57	143	0.40
SCAF_688	12768	1118	87.56	0	559	44	43	1.02
SCAF_689	12768	2440	191.10	0	1220	90	165	0.55
SCAF_69	55942	11086	198.17	0	5543	401	742	0.54
SCAF_690	12764	1944	152.30	0	972	54	89	0.61
SCAF_691	12677	1134	89.45	0	567	36	45	0.80
SCAF_692	12675	1100	86.79	0	550	33	29	1.14
SCAF_693	12651	916	72.41	0	458	22	33	0.67
SCAF_694	12646	618	48.87	0	309	11	26	0.42
SCAF_695	12643	1470	116.27	0	735	93	87	1.07
SCAF_696	12633	1854	146.76	0	927	75	117	0.64
SCAF_697	12625	2734	216.55	0	1367	77	159	0.48
SCAF_698	12617	2512	199.10	0	1256	127	134	0.95
SCAF_699	12540	1024	81.66	0	512	29	41	0.71
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	7596	136.32	0	3798	506	410	1.23
SCAF_700	12515	478	38.19	0	239	0	3	0.00
SCAF_701	12482	624	49.99	0	312	12	25	0.48
SCAF_702	12461	1508	121.02	0	754	67	92	0.73
SCAF_703	12456	1380	110.79	0	690	74	55	1.35
SCAF_704	12456	556	44.64	0	278	6	9	0.67
SCAF_705	12358	460	37.22	0	230	13	3	4.33
SCAF_706	12350	1834	148.50	0	917	116	108	1.07
SCAF_707	12343	960	77.78	0	480	38	39	0.97
SCAF_708	12333	622	50.43	0	311	9	18	0.50
SCAF_709	12319	72	5.84	0	36	0	3	0.00
SCAF_71	55604	7590	136.50	0	3795	547	422	1.30
SCAF_710	12288	1218	99.12	0	609	26	40	0.65
SCAF_711	12252	1858	151.65	0	929	131	95	1.38
SCAF_712	12218	1826	149.45	0	913	85	100	0.85
SCAF_713	12177	1756	144.21	0	878	128	74	1.73
SCAF_714	12167	1142	93.86	0	571	41	35	1.17
SCAF_715	12163	478	39.30	0	239	10	19	0.53
SCAF_716	12143	1776	146.26	0	888	56	134	0.42
SCAF_717	12102	582	48.09	0	291	16	14	1.14
SCAF_718	12099	1422	117.53	0	711	56	91	0.62
SCAF_719	12095	1410	116.58	0	705	48	68	0.71
SCAF_72	54709	8194	149.77	0	4097	186	479	0.39
SCAF_720	12085	1400	115.85	0	700	58	71	0.82
SCAF_721	12078	1428	118.23	0	714	58	68	0.85
SCAF_722	12066	758	62.82	0	379	28	24	1.17
SCAF_723	12015	3120	259.68	0	1560	109	224	0.49
SCAF_724	12004	1578	131.46	0	789	60	76	0.79
SCAF_725	11949	1450	121.35	0	725	53	66	0.80
SCAF_726	11911	752	63.13	0	376	17	18	0.94
SCAF_727	11900	920	77.31	0	460	10	15	0.67
SCAF_728	11869	1478	124.53	0	739	66	66	1.00
SCAF_729	11788	1822	154.56	0	911	98	74	1.32
SCAF_73	52157	6480	124.24	0	3240	133	370	0.36
SCAF_730	11785	1952	165.63	0	976	97	74	1.31
SCAF_731	11750	2546	216.68	0	1273	72	145	0.50
SCAF_732	11699	1154	98.64	0	577	50	44	1.14
SCAF_733	11674	834	71.44	0	417	13	22	0.59
SCAF_734	11658	1276	109.45	0	638	38	64	0.59
SCAF_735	11648	1348	115.73	0	674	65	49	1.33
SCAF_736	11642	2732	234.67	0	1366	108	215	0.50
SCAF_737	11612	662	57.01	0	331	17	28	0.61
SCAF_738	11595	762	65.72	0	381	10	12	0.83
SCAF_739	11525	2580	223.86	0	1290	83	66	1.26
SCAF_74	52077	7102	136.37	0	3551	428	352	1.22
SCAF_740	11505	2410	209.47	0	1205	74	172	0.43
SCAF_741	11492	2238	194.74	0	1119	61	106	0.58
SCAF_742	11467	14	1.22	0	7	0	0	0
SCAF_743	11404	442	38.76	0	221	8	6	1.33
SCAF_744	11377	2372	208.49	0	1186	103	142	0.73
SCAF_745	11364	1918	168.78	0	959	58	98	0.59
SCAF_746	11318	1494	132.00	0	747	60	74	0.81
SCAF_747	11311	1530	135.27	0	765	66	41	1.61
SCAF_748	11306	916	81.02	0	458	43	40	1.07
SCAF_749	11299	868	76.82	0	434	41	33	1.24
SCAF_75	51185	5048	98.62	0	2524	234	225	1.04
SCAF_750	11284	770	68.24	0	385	19	22	0.86
SCAF_751	11276	1232	109.26	0	616	41	35	1.17
SCAF_752	11267	686	60.89	0	343	22	21	1.05
SCAF_753	11254	854	75.88	0	427	37	34	1.09
SCAF_754	11236	2014	179.25	0	1007	67	91	0.74
SCAF_755	11231	1352	120.38	0	676	28	69	0.41
SCAF_756	11200	1250	111.61	0	625	52	64	0.81
SCAF_757	11195	1316	117.55	0	658	45	93	0.48
SCAF_758	11126	1144	102.82	0	572	40	45	0.89
SCAF_759	11118	2066	185.82	0	1033	63	130	0.48
SCAF_76	50428	384	7.61	0	192	16	9	1.78
SCAF_760	11100	526	47.39	0	263	22	18	1.22
SCAF_761	11097	1460	131.57	0	730	45	53	0.85
SCAF_762	11029	684	62.02	0	342	31	17	1.82
SCAF_763	11019	602	54.63	0	301	19	18	1.06
SCAF_764	10979	1680	153.02	0	840	92	30	3.07
SCAF_765	10957	438	39.97	0	219	9	6	1.50
SCAF_766	10940	2004	183.18	0	1002	70	117	0.60
SCAF_767	10913	712	65.24	0	356	46	24	1.92
SCAF_768	10886	938	86.17	0	469	48	45	1.07
SCAF_769	10867	962	88.52	0	481	25	32	0.78
SCAF_77	50384	748	14.85	0	374	25	28	0.89
SCAF_770	10816	934	86.35	0	467	34	37	0.92
SCAF_771	10810	734	67.90	0	367	11	14	0.79
SCAF_772	10709	1434	133.91	0	717	45	49	0.92
SCAF_773	10688	1880	175.90	0	940	63	94	0.67
SCAF_774	10648	1138	106.87	0	569	68	50	1.36
SCAF_775	10642	532	49.99	0	266	8	9	0.89
SCAF_776	10612	808	76.14	0	404	21	37	0.57
SCAF_777	10608	1392	131.22	0	696	77	70	1.10
SCAF_778	10604	2124	200.30	0	1062	72	118	0.61
SCAF_779	10578	1324	125.17	0	662	46	61	0.75
SCAF_78	49366	7638	154.72	0	3819	434	418	1.04
SCAF_780	10571	914	86.46	0	457	15	21	0.71
SCAF_781	10511	588	55.94	0	294	13	19	0.68
SCAF_782	10492	792	75.49	0	396	14	25	0.56
SCAF_783	10421	2108	202.28	0	1054	52	151	0.34
SCAF_784	10379	974	93.84	0	487	59	44	1.34
SCAF_785	10337	1470	142.21	0	735	62	99	0.63
SCAF_786	10326	1348	130.54	0	674	42	57	0.74
SCAF_787	10326	766	74.18	0	383	21	21	1.00
SCAF_788	10316	1656	160.53	0	828	53	84	0.63
SCAF_789	10256	208	20.28	0	104	0	1	0.00
SCAF_79	49160	4830	98.25	0	2415	217	183	1.19
SCAF_790	10228	926	90.54	0	463	46	27	1.70
SCAF_791	10185	2052	201.47	0	1026	83	158	0.53
SCAF_792	10184	1358	133.35	0	679	55	75	0.73
SCAF_793	10160	678	66.73	0	339	23	22	1.05
SCAF_794	10147	1016	100.13	0	508	33	64	0.52
SCAF_795	10110	366	36.20	0	183	13	11	1.18
SCAF_796	10045	510	50.77	0	255	6	14	0.43
SCAF_797	10015	690	68.90	0	345	16	12	1.33
SCAF_798	10012	2050	204.75	0	1025	74	147	0.50
SCAF_799	9978	446	44.70	0	223	16	11	1.45
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	8096	165.34	0	4048	427	415	1.03
SCAF_800	9947	1002	100.73	0	501	53	25	2.12
SCAF_801	9941	1820	183.08	0	910	54	114	0.47
SCAF_802	9910	676	68.21	0	338	16	25	0.64
SCAF_803	9879	2104	212.98	0	1052	75	110	0.68
SCAF_804	9861	972	98.57	0	486	63	34	1.85
SCAF_805	9859	772	78.30	0	386	25	17	1.47
SCAF_806	9855	3220	326.74	0	1610	144	208	0.69
SCAF_807	9792	1536	156.86	0	768	43	84	0.51
SCAF_808	9784	2104	215.04	0	1052	57	127	0.45
SCAF_809	9773	570	58.32	0	285	23	4	5.75
SCAF_81	48848	4330	88.64	0	2165	134	189	0.71
SCAF_810	9756	290	29.73	0	145	0	8	0.00
SCAF_811	9753	1238	126.94	0	619	17	31	0.55
SCAF_812	9719	604	62.15	0	302	20	8	2.50
SCAF_813	9715	664	68.35	0	332	24	22	1.09
SCAF_814	9708	1380	142.15	0	690	44	67	0.66
SCAF_815	9700	1188	122.47	0	594	42	54	0.78
SCAF_816	9673	1146	118.47	0	573	45	42	1.07
SCAF_817	9638	1558	161.65	0	779	38	72	0.53
SCAF_818	9601	1494	155.61	0	747	45	71	0.63
SCAF_819	9601	2162	225.18	0	1081	67	96	0.70
SCAF_82	48542	3944	81.25	0	1972	207	168	1.23
SCAF_820	9550	28	2.93	0	14	1	0	0
SCAF_821	9533	1026	107.63	0	513	42	62	0.68
SCAF_822	9498	1770	186.36	0	885	65	82	0.79
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	502	53.08	0	251	14	14	1.00
SCAF_825	9446	870	92.10	0	435	46	23	2.00
SCAF_826	9385	872	92.91	0	436	43	33	1.30
SCAF_827	9376	726	77.43	0	363	41	30	1.37
SCAF_828	9365	448	47.84	0	224	15	13	1.15
SCAF_829	9320	768	82.40	0	384	39	30	1.30
SCAF_83	48542	8892	183.18	0	4446	220	602	0.37
SCAF_830	9303	1278	137.38	0	639	34	50	0.68
SCAF_831	9295	488	52.50	0	244	11	10	1.10
SCAF_832	9282	1236	133.16	0	618	45	61	0.74
SCAF_833	9263	520	56.14	0	260	13	23	0.57
SCAF_834	9159	1368	149.36	0	684	50	21	2.38
SCAF_835	9159	2436	265.97	0	1218	81	199	0.41
SCAF_836	9157	1042	113.79	0	521	47	45	1.04
SCAF_837	9095	510	56.07	0	255	6	7	0.86
SCAF_838	9078	984	108.39	0	492	37	18	2.06
SCAF_839	9057	652	71.99	0	326	29	17	1.71
SCAF_84	47775	5804	121.49	0	2902	232	261	0.89
SCAF_840	9014	858	95.19	0	429	26	21	1.24
SCAF_841	8986	1254	139.55	0	627	72	57	1.26
SCAF_842	8986	340	37.84	0	170	9	9	1.00
SCAF_843	8952	548	61.22	0	274	20	32	0.62
SCAF_844	8935	728	81.48	0	364	26	16	1.62
SCAF_845	8927	976	109.33	0	488	66	48	1.38
SCAF_846	8908	1124	126.18	0	562	28	26	1.08
SCAF_847	8868	1288	145.24	0	644	57	65	0.88
SCAF_848	8867	1100	124.06	0	550	38	46	0.83
SCAF_849	8825	1202	136.20	0	601	66	53	1.25
SCAF_85	47318	7512	158.76	0	3756	404	418	0.97
SCAF_850	8771	998	113.78	0	499	30	40	0.75
SCAF_851	8703	2220	255.08	0	1110	83	143	0.58
SCAF_852	8695	306	35.19	0	153	8	6	1.33
SCAF_853	8662	114	13.16	0	57	0	1	0.00
SCAF_854	8634	882	102.15	0	441	21	29	0.72
SCAF_855	8630	624	72.31	0	312	14	22	0.64
SCAF_856	8617	10	1.16	0	5	0	0	0
SCAF_857	8469	1694	200.02	0	847	73	111	0.66
SCAF_858	8431	480	56.93	0	240	11	1	11.00
SCAF_859	8397	964	114.80	0	482	25	29	0.86
SCAF_86	46994	6682	142.19	0	3341	407	343	1.19
SCAF_860	8390	304	36.23	0	152	11	11	1.00
SCAF_861	8357	484	57.92	0	242	9	16	0.56
SCAF_862	8342	1732	207.62	0	866	64	62	1.03
SCAF_863	8337	894	107.23	0	447	25	26	0.96
SCAF_864	8258	630	76.29	0	315	21	26	0.81
SCAF_865	8103	806	99.47	0	403	33	30	1.10
SCAF_866	8034	696	86.63	0	348	38	26	1.46
SCAF_867	8027	934	116.36	0	467	49	50	0.98
SCAF_868	8017	1022	127.48	0	511	29	50	0.58
SCAF_869	8015	500	62.38	0	250	18	14	1.29
SCAF_87	46805	6730	143.79	0	3365	424	304	1.39
SCAF_870	8015	1338	166.94	0	669	39	100	0.39
SCAF_871	8000	776	97.00	0	388	25	28	0.89
SCAF_872	7790	910	116.82	0	455	28	29	0.97
SCAF_873	7773	682	87.74	0	341	17	23	0.74
SCAF_874	7763	886	114.13	0	443	50	37	1.35
SCAF_875	7721	328	42.48	0	164	11	4	2.75
SCAF_876	7701	600	77.91	0	300	20	33	0.61
SCAF_877	7680	348	45.31	0	174	8	9	0.89
SCAF_878	7622	1326	173.97	0	663	41	67	0.61
SCAF_879	7582	420	55.39	0	210	18	16	1.12
SCAF_88	46738	11660	249.48	0	5830	430	883	0.49
SCAF_880	7559	708	93.66	0	354	33	38	0.87
SCAF_881	7416	2860	385.65	0	1430	176	78	2.26
SCAF_882	7394	1198	162.02	0	599	37	47	0.79
SCAF_883	7363	766	104.03	0	383	29	24	1.21
SCAF_884	7338	1498	204.14	0	749	51	145	0.35
SCAF_885	7324	322	43.97	0	161	4	12	0.33
SCAF_886	7276	282	38.76	0	141	6	9	0.67
SCAF_887	7242	444	61.31	0	222	18	19	0.95
SCAF_888	7231	566	78.27	0	283	12	12	1.00
SCAF_889	7198	342	47.51	0	171	9	10	0.90
SCAF_89	46547	4902	105.31	0	2451	264	281	0.94
SCAF_890	7142	760	106.41	0	380	21	23	0.91
SCAF_891	7028	700	99.60	0	350	30	37	0.81
SCAF_892	7025	864	122.99	0	432	30	36	0.83
SCAF_893	7015	1034	147.40	0	517	31	55	0.56
SCAF_894	6958	1144	164.42	0	572	32	87	0.37
SCAF_895	6948	692	99.60	0	346	28	35	0.80
SCAF_896	6829	14	2.05	0	7	0	0	0
SCAF_897	6804	878	129.04	0	439	24	45	0.53
SCAF_898	6754	2134	315.96	0	1067	192	69	2.78
SCAF_899	6732	1280	190.14	0	640	43	94	0.46
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	5200	112.50	0	2600	189	248	0.76
SCAF_900	6698	410	61.21	0	205	23	13	1.77
SCAF_901	6642	964	145.14	0	482	27	62	0.44
SCAF_902	6588	746	113.24	0	373	32	27	1.19
SCAF_903	6549	792	120.93	0	396	38	33	1.15
SCAF_904	6496	1088	167.49	0	544	41	51	0.80
SCAF_905	6483	362	55.84	0	181	8	10	0.80
SCAF_906	6367	530	83.24	0	265	12	15	0.80
SCAF_907	6367	538	84.50	0	269	29	26	1.12
SCAF_908	6228	134	21.52	0	67	6	8	0.75
SCAF_909	6173	512	82.94	0	256	29	11	2.64
SCAF_91	44916	6086	135.50	0	3043	378	347	1.09
SCAF_910	6170	306	49.59	0	153	19	14	1.36
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	152	3.41	0	76	1	2	0.50
SCAF_93	44136	2880	65.25	0	1440	94	110	0.85
SCAF_94	43913	4944	112.59	0	2472	225	210	1.07
SCAF_95	43808	6800	155.22	0	3400	249	369	0.67
SCAF_96	43342	4152	95.80	0	2076	162	183	0.89
SCAF_97	43038	454	10.55	0	227	3	5	0.60
SCAF_98	42896	3702	86.30	0	1851	140	162	0.86
SCAF_99	42178	4028	95.50	0	2014	243	216	1.12
Totals	51514314	3199344	62.11	0	1599672	145374	149769	0.97
