Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_578	15521	24	1.55	0	12	0	0	0
SCAF_579	15497	72	4.65	0	36	0	0	0
SCAF_58	61544	326	5.30	0	163	0	0	0
SCAF_580	15481	58	3.75	0	29	0	0	0
SCAF_581	15458	18	1.16	0	9	0	0	0
SCAF_582	15439	104	6.74	0	52	0	0	0
SCAF_583	15421	52	3.37	0	26	0	0	0
SCAF_584	15337	176	11.48	0	88	0	0	0
SCAF_585	15336	12	0.78	0	6	0	0	0
SCAF_586	15301	46	3.01	0	23	0	0	0
SCAF_587	15300	116	7.58	0	58	2	0	0
SCAF_588	15298	30	1.96	0	15	0	0	0
SCAF_589	15238	80	5.25	0	40	0	0	0
SCAF_59	61533	234	3.80	0	117	0	1	0.00
SCAF_590	15205	52	3.42	0	26	0	0	0
SCAF_591	15162	66	4.35	0	33	0	0	0
SCAF_592	15154	34	2.24	0	17	0	0	0
SCAF_593	15087	0	0.00	0	0	0	0	0
SCAF_594	15082	66	4.38	0	33	1	0	0
SCAF_595	15055	100	6.64	0	50	0	0	0
SCAF_596	15045	16	1.06	0	8	0	0	0
SCAF_597	15030	12	0.80	0	6	0	0	0
SCAF_598	15027	56	3.73	0	28	0	0	0
SCAF_599	15000	102	6.80	0	51	0	0	0
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	62	1.01	0	31	0	0	0
SCAF_600	14995	26	1.73	0	13	0	0	0
SCAF_601	14985	96	6.41	0	48	0	0	0
SCAF_602	14930	148	9.91	0	74	1	1	1.00
SCAF_603	14898	44	2.95	0	22	0	0	0
SCAF_604	14863	36	2.42	0	18	0	0	0
SCAF_605	14840	18	1.21	0	9	0	0	0
SCAF_606	14808	20	1.35	0	10	0	0	0
SCAF_607	14807	90	6.08	0	45	0	0	0
SCAF_608	14785	44	2.98	0	22	0	0	0
SCAF_609	14742	8	0.54	0	4	0	0	0
SCAF_61	61115	430	7.04	0	215	0	0	0
SCAF_610	14738	60	4.07	0	30	0	0	0
SCAF_611	14737	62	4.21	0	31	0	0	0
SCAF_612	14712	0	0.00	0	0	0	0	0
SCAF_613	14708	18	1.22	0	9	0	0	0
SCAF_614	14694	0	0.00	0	0	0	0	0
SCAF_615	14684	20	1.36	0	10	0	0	0
SCAF_616	14676	12	0.82	0	6	0	0	0
SCAF_617	14662	48	3.27	0	24	0	0	0
SCAF_618	14658	106	7.23	0	53	0	0	0
SCAF_619	14650	56	3.82	0	28	0	0	0
SCAF_62	59972	0	0.00	0	0	0	0	0
SCAF_620	14639	24	1.64	0	12	0	0	0
SCAF_621	14614	68	4.65	0	34	0	0	0
SCAF_622	14596	26	1.78	0	13	0	0	0
SCAF_623	14590	70	4.80	0	35	0	0	0
SCAF_624	14581	20	1.37	0	10	0	0	0
SCAF_625	14547	96	6.60	0	48	0	0	0
SCAF_626	14527	46	3.17	0	23	0	0	0
SCAF_627	14523	102	7.02	0	51	0	0	0
SCAF_628	14498	6	0.41	0	3	0	0	0
SCAF_629	14453	10	0.69	0	5	0	0	0
SCAF_63	59743	644	10.78	0	322	1	0	0
SCAF_630	14414	30	2.08	0	15	0	0	0
SCAF_631	14395	20	1.39	0	10	0	0	0
SCAF_632	14385	32	2.22	0	16	0	0	0
SCAF_633	14371	138	9.60	0	69	0	0	0
SCAF_634	14371	36	2.51	0	18	0	0	0
SCAF_635	14280	82	5.74	0	41	0	0	0
SCAF_636	14276	8	0.56	0	4	0	0	0
SCAF_637	14236	10	0.70	0	5	0	0	0
SCAF_638	14229	52	3.65	0	26	0	0	0
SCAF_639	14202	10	0.70	0	5	0	0	0
SCAF_64	58841	66	1.12	0	33	0	0	0
SCAF_640	14111	20	1.42	0	10	0	0	0
SCAF_641	14088	80	5.68	0	40	0	1	0.00
SCAF_642	14005	84	6.00	0	42	0	0	0
SCAF_643	13977	0	0.00	0	0	0	0	0
SCAF_644	13890	24	1.73	0	12	0	0	0
SCAF_645	13875	82	5.91	0	41	0	0	0
SCAF_646	13874	100	7.21	0	50	0	1	0.00
SCAF_647	13848	22	1.59	0	11	0	1	0.00
SCAF_648	13847	108	7.80	0	54	0	0	0
SCAF_649	13838	28	2.02	0	14	0	0	0
SCAF_65	58838	132	2.24	0	66	1	0	0
SCAF_650	13812	60	4.34	0	30	0	0	0
SCAF_651	13758	48	3.49	0	24	0	0	0
SCAF_652	13727	56	4.08	0	28	0	0	0
SCAF_653	13703	20	1.46	0	10	0	0	0
SCAF_654	13701	30	2.19	0	15	0	0	0
SCAF_655	13677	16	1.17	0	8	0	0	0
SCAF_656	13622	64	4.70	0	32	0	0	0
SCAF_657	13584	22	1.62	0	11	0	0	0
SCAF_658	13583	98	7.21	0	49	0	0	0
SCAF_659	13535	130	9.60	0	65	0	0	0
SCAF_66	58483	18	0.31	0	9	0	0	0
SCAF_660	13535	18	1.33	0	9	0	0	0
SCAF_661	13499	74	5.48	0	37	0	0	0
SCAF_662	13464	12	0.89	0	6	0	0	0
SCAF_663	13438	62	4.61	0	31	0	0	0
SCAF_664	13385	0	0.00	0	0	0	0	0
SCAF_665	13357	56	4.19	0	28	0	0	0
SCAF_666	13330	20	1.50	0	10	0	0	0
SCAF_667	13327	18	1.35	0	9	0	0	0
SCAF_668	13319	12	0.90	0	6	0	0	0
SCAF_669	13303	68	5.11	0	34	0	0	0
SCAF_67	57162	218	3.81	0	109	0	1	0.00
SCAF_670	13293	114	8.58	0	57	0	0	0
SCAF_671	13288	68	5.12	0	34	0	0	0
SCAF_672	13266	18	1.36	0	9	0	0	0
SCAF_673	13189	2	0.15	0	1	0	0	0
SCAF_674	13149	66	5.02	0	33	0	0	0
SCAF_675	13128	112	8.53	0	56	0	0	0
SCAF_676	13120	36	2.74	0	18	0	0	0
SCAF_677	13080	112	8.56	0	56	0	0	0
SCAF_678	13050	20	1.53	0	10	0	0	0
SCAF_679	13043	14	1.07	0	7	0	0	0
SCAF_68	56404	236	4.18	0	118	1	0	0
SCAF_680	13008	58	4.46	0	29	0	0	0
SCAF_681	13001	14	1.08	0	7	0	0	0
SCAF_682	12997	60	4.62	0	30	0	0	0
SCAF_683	12986	42	3.23	0	21	0	0	0
SCAF_684	12871	30	2.33	0	15	0	0	0
SCAF_685	12842	22	1.71	0	11	0	0	0
SCAF_686	12830	10	0.78	0	5	0	0	0
SCAF_687	12781	88	6.89	0	44	0	1	0.00
SCAF_688	12768	102	7.99	0	51	1	0	0
SCAF_689	12768	44	3.45	0	22	0	0	0
SCAF_69	55942	328	5.86	0	164	1	1	1.00
SCAF_690	12764	136	10.65	0	68	0	0	0
SCAF_691	12677	24	1.89	0	12	0	0	0
SCAF_692	12675	24	1.89	0	12	0	0	0
SCAF_693	12651	44	3.48	0	22	0	0	0
SCAF_694	12646	4	0.32	0	2	0	0	0
SCAF_695	12643	90	7.12	0	45	0	0	0
SCAF_696	12633	0	0.00	0	0	0	0	0
SCAF_697	12625	8	0.63	0	4	0	0	0
SCAF_698	12617	162	12.84	0	81	0	0	0
SCAF_699	12540	14	1.12	0	7	0	0	0
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	374	6.71	0	187	1	0	0
SCAF_700	12515	0	0.00	0	0	0	0	0
SCAF_701	12482	0	0.00	0	0	0	0	0
SCAF_702	12461	52	4.17	0	26	0	0	0
SCAF_703	12456	34	2.73	0	17	0	0	0
SCAF_704	12456	28	2.25	0	14	0	0	0
SCAF_705	12358	24	1.94	0	12	0	0	0
SCAF_706	12350	58	4.70	0	29	0	0	0
SCAF_707	12343	8	0.65	0	4	0	0	0
SCAF_708	12333	12	0.97	0	6	0	0	0
SCAF_709	12319	0	0.00	0	0	0	0	0
SCAF_71	55604	288	5.18	0	144	1	0	0
SCAF_710	12288	20	1.63	0	10	0	0	0
SCAF_711	12252	70	5.71	0	35	0	0	0
SCAF_712	12218	242	19.81	0	121	2	0	0
SCAF_713	12177	32	2.63	0	16	0	0	0
SCAF_714	12167	34	2.79	0	17	0	0	0
SCAF_715	12163	22	1.81	0	11	0	0	0
SCAF_716	12143	36	2.96	0	18	0	0	0
SCAF_717	12102	6	0.50	0	3	0	0	0
SCAF_718	12099	20	1.65	0	10	0	0	0
SCAF_719	12095	22	1.82	0	11	0	0	0
SCAF_72	54709	74	1.35	0	37	0	0	0
SCAF_720	12085	24	1.99	0	12	0	0	0
SCAF_721	12078	8	0.66	0	4	0	0	0
SCAF_722	12066	12	0.99	0	6	0	0	0
SCAF_723	12015	70	5.83	0	35	0	0	0
SCAF_724	12004	24	2.00	0	12	0	0	0
SCAF_725	11949	74	6.19	0	37	0	0	0
SCAF_726	11911	24	2.01	0	12	0	0	0
SCAF_727	11900	28	2.35	0	14	0	0	0
SCAF_728	11869	56	4.72	0	28	0	1	0.00
SCAF_729	11788	52	4.41	0	26	0	0	0
SCAF_73	52157	68	1.30	0	34	0	0	0
SCAF_730	11785	204	17.31	0	102	3	2	1.50
SCAF_731	11750	20	1.70	0	10	0	0	0
SCAF_732	11699	24	2.05	0	12	0	0	0
SCAF_733	11674	4	0.34	0	2	0	0	0
SCAF_734	11658	10	0.86	0	5	0	0	0
SCAF_735	11648	28	2.40	0	14	0	0	0
SCAF_736	11642	56	4.81	0	28	0	0	0
SCAF_737	11612	0	0.00	0	0	0	0	0
SCAF_738	11595	28	2.41	0	14	0	0	0
SCAF_739	11525	144	12.49	0	72	0	0	0
SCAF_74	52077	290	5.57	0	145	1	0	0
SCAF_740	11505	50	4.35	0	25	0	0	0
SCAF_741	11492	12	1.04	0	6	0	0	0
SCAF_742	11467	0	0.00	0	0	0	0	0
SCAF_743	11404	16	1.40	0	8	0	0	0
SCAF_744	11377	32	2.81	0	16	0	0	0
SCAF_745	11364	16	1.41	0	8	0	0	0
SCAF_746	11318	100	8.84	0	50	0	0	0
SCAF_747	11311	0	0.00	0	0	0	0	0
SCAF_748	11306	10	0.88	0	5	0	0	0
SCAF_749	11299	8	0.71	0	4	0	0	0
SCAF_75	51185	298	5.82	0	149	1	0	0
SCAF_750	11284	12	1.06	0	6	0	0	0
SCAF_751	11276	54	4.79	0	27	0	0	0
SCAF_752	11267	4	0.36	0	2	0	0	0
SCAF_753	11254	40	3.55	0	20	0	0	0
SCAF_754	11236	28	2.49	0	14	0	0	0
SCAF_755	11231	12	1.07	0	6	0	0	0
SCAF_756	11200	72	6.43	0	36	0	0	0
SCAF_757	11195	12	1.07	0	6	0	0	0
SCAF_758	11126	16	1.44	0	8	0	0	0
SCAF_759	11118	36	3.24	0	18	0	0	0
SCAF_76	50428	0	0.00	0	0	0	0	0
SCAF_760	11100	2	0.18	0	1	0	0	0
SCAF_761	11097	16	1.44	0	8	0	0	0
SCAF_762	11029	8	0.73	0	4	0	0	0
SCAF_763	11019	10	0.91	0	5	0	0	0
SCAF_764	10979	0	0.00	0	0	0	0	0
SCAF_765	10957	6	0.55	0	3	0	0	0
SCAF_766	10940	16	1.46	0	8	0	0	0
SCAF_767	10913	22	2.02	0	11	0	0	0
SCAF_768	10886	40	3.67	0	20	0	0	0
SCAF_769	10867	34	3.13	0	17	0	0	0
SCAF_77	50384	22	0.44	0	11	0	0	0
SCAF_770	10816	2	0.18	0	1	0	0	0
SCAF_771	10810	4	0.37	0	2	0	0	0
SCAF_772	10709	14	1.31	0	7	0	0	0
SCAF_773	10688	44	4.12	0	22	0	0	0
SCAF_774	10648	42	3.94	0	21	0	0	0
SCAF_775	10642	20	1.88	0	10	0	0	0
SCAF_776	10612	12	1.13	0	6	0	0	0
SCAF_777	10608	24	2.26	0	12	0	0	0
SCAF_778	10604	0	0.00	0	0	0	0	0
SCAF_779	10578	20	1.89	0	10	0	0	0
SCAF_78	49366	478	9.68	0	239	0	2	0.00
SCAF_780	10571	10	0.95	0	5	0	0	0
SCAF_781	10511	10	0.95	0	5	0	0	0
SCAF_782	10492	18	1.72	0	9	0	0	0
SCAF_783	10421	74	7.10	0	37	0	0	0
SCAF_784	10379	38	3.66	0	19	0	0	0
SCAF_785	10337	28	2.71	0	14	0	0	0
SCAF_786	10326	68	6.59	0	34	1	0	0
SCAF_787	10326	6	0.58	0	3	0	0	0
SCAF_788	10316	54	5.23	0	27	0	0	0
SCAF_789	10256	0	0.00	0	0	0	0	0
SCAF_79	49160	186	3.78	0	93	1	0	0
SCAF_790	10228	52	5.08	0	26	0	0	0
SCAF_791	10185	28	2.75	0	14	0	0	0
SCAF_792	10184	54	5.30	0	27	0	1	0.00
SCAF_793	10160	4	0.39	0	2	0	0	0
SCAF_794	10147	18	1.77	0	9	0	0	0
SCAF_795	10110	14	1.38	0	7	0	0	0
SCAF_796	10045	20	1.99	0	10	0	0	0
SCAF_797	10015	0	0.00	0	0	0	0	0
SCAF_798	10012	36	3.60	0	18	0	0	0
SCAF_799	9978	24	2.41	0	12	0	0	0
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	466	9.52	0	233	0	0	0
SCAF_800	9947	0	0.00	0	0	0	0	0
SCAF_801	9941	60	6.04	0	30	0	0	0
SCAF_802	9910	2	0.20	0	1	0	0	0
SCAF_803	9879	16	1.62	0	8	0	0	0
SCAF_804	9861	52	5.27	0	26	0	1	0.00
SCAF_805	9859	36	3.65	0	18	0	0	0
SCAF_806	9855	142	14.41	0	71	0	0	0
SCAF_807	9792	6	0.61	0	3	0	0	0
SCAF_808	9784	26	2.66	0	13	0	0	0
SCAF_809	9773	6	0.61	0	3	0	0	0
SCAF_81	48848	74	1.51	0	37	0	0	0
SCAF_810	9756	0	0.00	0	0	0	0	0
SCAF_811	9753	76	7.79	0	38	0	0	0
SCAF_812	9719	26	2.68	0	13	0	0	0
SCAF_813	9715	12	1.24	0	6	0	0	0
SCAF_814	9708	32	3.30	0	16	0	0	0
SCAF_815	9700	16	1.65	0	8	0	0	0
SCAF_816	9673	6	0.62	0	3	0	0	0
SCAF_817	9638	42	4.36	0	21	0	0	0
SCAF_818	9601	2	0.21	0	1	0	0	0
SCAF_819	9601	66	6.87	0	33	0	0	0
SCAF_82	48542	144	2.97	0	72	0	2	0.00
SCAF_820	9550	0	0.00	0	0	0	0	0
SCAF_821	9533	30	3.15	0	15	0	0	0
SCAF_822	9498	14	1.47	0	7	0	0	0
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	22	2.33	0	11	0	0	0
SCAF_825	9446	8	0.85	0	4	0	0	0
SCAF_826	9385	26	2.77	0	13	0	0	0
SCAF_827	9376	0	0.00	0	0	0	0	0
SCAF_828	9365	6	0.64	0	3	0	0	0
SCAF_829	9320	12	1.29	0	6	0	0	0
SCAF_83	48542	104	2.14	0	52	0	0	0
SCAF_830	9303	2	0.21	0	1	0	0	0
SCAF_831	9295	2	0.22	0	1	0	0	0
SCAF_832	9282	68	7.33	0	34	0	0	0
SCAF_833	9263	2	0.22	0	1	0	0	0
SCAF_834	9159	18	1.97	0	9	0	0	0
SCAF_835	9159	64	6.99	0	32	0	0	0
SCAF_836	9157	38	4.15	0	19	0	0	0
SCAF_837	9095	20	2.20	0	10	0	0	0
SCAF_838	9078	14	1.54	0	7	0	0	0
SCAF_839	9057	8	0.88	0	4	0	0	0
SCAF_84	47775	62	1.30	0	31	1	0	0
SCAF_840	9014	104	11.54	0	52	0	0	0
SCAF_841	8986	62	6.90	0	31	0	0	0
SCAF_842	8986	2	0.22	0	1	0	0	0
SCAF_843	8952	4	0.45	0	2	0	0	0
SCAF_844	8935	30	3.36	0	15	0	0	0
SCAF_845	8927	54	6.05	0	27	0	0	0
SCAF_846	8908	16	1.80	0	8	0	0	0
SCAF_847	8868	64	7.22	0	32	0	0	0
SCAF_848	8867	12	1.35	0	6	0	0	0
SCAF_849	8825	20	2.27	0	10	0	0	0
SCAF_85	47318	440	9.30	0	220	0	1	0.00
SCAF_850	8771	4	0.46	0	2	0	0	0
SCAF_851	8703	16	1.84	0	8	0	0	0
SCAF_852	8695	0	0.00	0	0	0	0	0
SCAF_853	8662	0	0.00	0	0	0	0	0
SCAF_854	8634	12	1.39	0	6	0	0	0
SCAF_855	8630	4	0.46	0	2	0	0	0
SCAF_856	8617	0	0.00	0	0	0	0	0
SCAF_857	8469	58	6.85	0	29	0	0	0
SCAF_858	8431	16	1.90	0	8	0	0	0
SCAF_859	8397	0	0.00	0	0	0	0	0
SCAF_86	46994	422	8.98	0	211	2	0	0
SCAF_860	8390	10	1.19	0	5	0	0	0
SCAF_861	8357	2	0.24	0	1	0	0	0
SCAF_862	8342	56	6.71	0	28	0	0	0
SCAF_863	8337	12	1.44	0	6	0	0	0
SCAF_864	8258	2	0.24	0	1	0	0	0
SCAF_865	8103	18	2.22	0	9	0	0	0
SCAF_866	8034	52	6.47	0	26	0	0	0
SCAF_867	8027	12	1.49	0	6	0	0	0
SCAF_868	8017	30	3.74	0	15	0	0	0
SCAF_869	8015	18	2.25	0	9	0	0	0
SCAF_87	46805	274	5.85	0	137	1	1	1.00
SCAF_870	8015	36	4.49	0	18	0	0	0
SCAF_871	8000	2	0.25	0	1	0	0	0
SCAF_872	7790	14	1.80	0	7	0	0	0
SCAF_873	7773	4	0.51	0	2	0	0	0
SCAF_874	7763	16	2.06	0	8	0	0	0
SCAF_875	7721	20	2.59	0	10	0	0	0
SCAF_876	7701	34	4.42	0	17	0	0	0
SCAF_877	7680	14	1.82	0	7	0	0	0
SCAF_878	7622	12	1.57	0	6	0	0	0
SCAF_879	7582	2	0.26	0	1	0	0	0
SCAF_88	46738	426	9.11	0	213	0	1	0.00
SCAF_880	7559	12	1.59	0	6	0	0	0
SCAF_881	7416	46	6.20	0	23	1	0	0
SCAF_882	7394	4	0.54	0	2	0	0	0
SCAF_883	7363	8	1.09	0	4	0	0	0
SCAF_884	7338	50	6.81	0	25	0	0	0
SCAF_885	7324	2	0.27	0	1	0	0	0
SCAF_886	7276	12	1.65	0	6	0	0	0
SCAF_887	7242	10	1.38	0	5	0	0	0
SCAF_888	7231	24	3.32	0	12	0	0	0
SCAF_889	7198	0	0.00	0	0	0	0	0
SCAF_89	46547	300	6.45	0	150	0	0	0
SCAF_890	7142	14	1.96	0	7	0	0	0
SCAF_891	7028	28	3.98	0	14	0	0	0
SCAF_892	7025	18	2.56	0	9	0	0	0
SCAF_893	7015	0	0.00	0	0	0	0	0
SCAF_894	6958	20	2.87	0	10	0	0	0
SCAF_895	6948	6	0.86	0	3	0	0	0
SCAF_896	6829	0	0.00	0	0	0	0	0
SCAF_897	6804	4	0.59	0	2	0	0	0
SCAF_898	6754	0	0.00	0	0	0	0	0
SCAF_899	6732	44	6.54	0	22	0	0	0
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	68	1.47	0	34	0	0	0
SCAF_900	6698	8	1.19	0	4	0	0	0
SCAF_901	6642	4	0.60	0	2	0	0	0
SCAF_902	6588	12	1.82	0	6	0	0	0
SCAF_903	6549	10	1.53	0	5	0	0	0
SCAF_904	6496	24	3.69	0	12	0	0	0
SCAF_905	6483	0	0.00	0	0	0	0	0
SCAF_906	6367	10	1.57	0	5	0	0	0
SCAF_907	6367	18	2.83	0	9	0	0	0
SCAF_908	6228	0	0.00	0	0	0	0	0
SCAF_909	6173	32	5.18	0	16	0	1	0.00
SCAF_91	44916	292	6.50	0	146	1	0	0
SCAF_910	6170	0	0.00	0	0	0	0	0
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	0	0.00	0	0	0	0	0
SCAF_93	44136	60	1.36	0	30	0	0	0
SCAF_94	43913	120	2.73	0	60	0	0	0
SCAF_95	43808	70	1.60	0	35	1	0	0
SCAF_96	43342	144	3.32	0	72	1	0	0
SCAF_97	43038	2	0.05	0	1	0	0	0
SCAF_98	42896	130	3.03	0	65	1	0	0
SCAF_99	42178	144	3.41	0	72	0	0	0
Totals	51514314	87366	1.70	0	43683	99	76	1.30
