Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_54	65267	1468	22.49	734	0	560	174	3.22
SCAF_540	16245	846	52.08	423	0	263	160	1.64
SCAF_541	16215	730	45.02	365	0	210	155	1.35
SCAF_542	16208	418	25.79	209	0	144	65	2.22
SCAF_543	16160	682	42.20	341	0	154	187	0.82
SCAF_544	16140	578	35.81	289	0	186	103	1.81
SCAF_545	16102	788	48.94	394	0	265	129	2.05
SCAF_546	16083	628	39.05	314	0	177	137	1.29
SCAF_547	16037	756	47.14	378	0	252	126	2.00
SCAF_548	16034	700	43.66	350	0	227	123	1.85
SCAF_549	16030	702	43.79	351	0	229	122	1.88
SCAF_55	65114	2122	32.59	1061	0	773	288	2.68
SCAF_550	16027	814	50.79	407	0	269	138	1.95
SCAF_551	15990	394	24.64	197	0	148	49	3.02
SCAF_552	15913	516	32.43	258	0	197	61	3.23
SCAF_553	15906	426	26.78	213	0	162	51	3.18
SCAF_554	15898	722	45.41	361	0	181	180	1.01
SCAF_555	15891	644	40.53	322	0	176	146	1.21
SCAF_556	15885	668	42.05	334	0	171	163	1.05
SCAF_557	15855	710	44.78	355	0	231	124	1.86
SCAF_558	15839	670	42.30	335	0	202	133	1.52
SCAF_559	15827	538	33.99	269	0	130	139	0.94
SCAF_56	62812	2076	33.05	1038	0	731	307	2.38
SCAF_560	15823	406	25.66	203	0	155	48	3.23
SCAF_561	15791	540	34.20	270	0	125	145	0.86
SCAF_562	15777	12	0.76	6	0	4	2	2.00
SCAF_563	15776	444	28.14	222	0	162	60	2.70
SCAF_564	15761	734	46.57	367	0	101	266	0.38
SCAF_565	15717	714	45.43	357	0	186	171	1.09
SCAF_566	15706	616	39.22	308	0	201	107	1.88
SCAF_567	15696	694	44.22	347	0	204	143	1.43
SCAF_568	15657	592	37.81	296	0	126	170	0.74
SCAF_569	15650	420	26.84	210	0	163	47	3.47
SCAF_57	62187	1848	29.72	924	0	689	235	2.93
SCAF_570	15646	670	42.82	335	0	253	82	3.09
SCAF_571	15619	584	37.39	292	0	186	106	1.75
SCAF_572	15612	746	47.78	373	0	215	158	1.36
SCAF_573	15605	690	44.22	345	0	202	143	1.41
SCAF_574	15575	578	37.11	289	0	213	76	2.80
SCAF_575	15573	434	27.87	217	0	126	91	1.38
SCAF_576	15571	762	48.94	381	0	242	139	1.74
SCAF_577	15544	618	39.76	309	0	161	148	1.09
SCAF_578	15521	366	23.58	183	0	117	66	1.77
SCAF_579	15497	710	45.82	355	0	198	157	1.26
SCAF_58	61544	2602	42.28	1301	0	681	620	1.10
SCAF_580	15481	528	34.11	264	0	124	140	0.89
SCAF_581	15458	458	29.63	229	0	180	49	3.67
SCAF_582	15439	480	31.09	240	0	163	77	2.12
SCAF_583	15421	620	40.20	310	0	258	52	4.96
SCAF_584	15337	834	54.38	417	0	282	135	2.09
SCAF_585	15336	694	45.25	347	0	208	139	1.50
SCAF_586	15301	606	39.61	303	0	170	133	1.28
SCAF_587	15300	202	13.20	101	0	82	19	4.32
SCAF_588	15298	620	40.53	310	0	155	155	1.00
SCAF_589	15238	558	36.62	279	0	215	64	3.36
SCAF_59	61533	1554	25.25	777	0	588	189	3.11
SCAF_590	15205	346	22.76	173	0	119	54	2.20
SCAF_591	15162	240	15.83	120	0	94	26	3.62
SCAF_592	15154	516	34.05	258	0	102	156	0.65
SCAF_593	15087	716	47.46	358	0	152	206	0.74
SCAF_594	15082	342	22.68	171	0	134	37	3.62
SCAF_595	15055	538	35.74	269	0	181	88	2.06
SCAF_596	15045	842	55.97	421	0	244	177	1.38
SCAF_597	15030	600	39.92	300	0	86	214	0.40
SCAF_598	15027	594	39.53	297	0	202	95	2.13
SCAF_599	15000	320	21.33	160	0	137	23	5.96
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	1522	24.78	761	0	548	213	2.57
SCAF_600	14995	620	41.35	310	0	226	84	2.69
SCAF_601	14985	344	22.96	172	0	130	42	3.10
SCAF_602	14930	640	42.87	320	0	141	179	0.79
SCAF_603	14898	512	34.37	256	0	128	128	1.00
SCAF_604	14863	694	46.69	347	0	176	171	1.03
SCAF_605	14840	772	52.02	386	0	232	154	1.51
SCAF_606	14808	416	28.09	208	0	112	96	1.17
SCAF_607	14807	372	25.12	186	0	142	44	3.23
SCAF_608	14785	608	41.12	304	0	209	95	2.20
SCAF_609	14742	36	2.44	18	0	15	3	5.00
SCAF_61	61115	1786	29.22	893	0	689	204	3.38
SCAF_610	14738	646	43.83	323	0	185	138	1.34
SCAF_611	14737	168	11.40	84	0	61	23	2.65
SCAF_612	14712	8	0.54	4	0	1	3	0.33
SCAF_613	14708	354	24.07	177	0	126	51	2.47
SCAF_614	14694	304	20.69	152	0	108	44	2.45
SCAF_615	14684	658	44.81	329	0	188	141	1.33
SCAF_616	14676	530	36.11	265	0	168	97	1.73
SCAF_617	14662	544	37.10	272	0	211	61	3.46
SCAF_618	14658	704	48.03	352	0	175	177	0.99
SCAF_619	14650	480	32.76	240	0	169	71	2.38
SCAF_62	59972	1900	31.68	950	0	667	283	2.36
SCAF_620	14639	488	33.34	244	0	183	61	3.00
SCAF_621	14614	414	28.33	207	0	107	100	1.07
SCAF_622	14596	662	45.35	331	0	260	71	3.66
SCAF_623	14590	656	44.96	328	0	248	80	3.10
SCAF_624	14581	526	36.07	263	0	166	97	1.71
SCAF_625	14547	556	38.22	278	0	218	60	3.63
SCAF_626	14527	630	43.37	315	0	189	126	1.50
SCAF_627	14523	638	43.93	319	0	159	160	0.99
SCAF_628	14498	344	23.73	172	0	101	71	1.42
SCAF_629	14453	610	42.21	305	0	171	134	1.28
SCAF_63	59743	2956	49.48	1478	0	916	562	1.63
SCAF_630	14414	392	27.20	196	0	113	83	1.36
SCAF_631	14395	614	42.65	307	0	151	156	0.97
SCAF_632	14385	668	46.44	334	0	91	243	0.37
SCAF_633	14371	616	42.86	308	0	196	112	1.75
SCAF_634	14371	528	36.74	264	0	161	103	1.56
SCAF_635	14280	586	41.04	293	0	184	109	1.69
SCAF_636	14276	550	38.53	275	0	137	138	0.99
SCAF_637	14236	308	21.64	154	0	91	63	1.44
SCAF_638	14229	608	42.73	304	0	157	147	1.07
SCAF_639	14202	560	39.43	280	0	160	120	1.33
SCAF_64	58841	1924	32.70	962	0	694	268	2.59
SCAF_640	14111	738	52.30	369	0	263	106	2.48
SCAF_641	14088	512	36.34	256	0	121	135	0.90
SCAF_642	14005	568	40.56	284	0	118	166	0.71
SCAF_643	13977	8	0.57	4	0	2	2	1.00
SCAF_644	13890	710	51.12	355	0	233	122	1.91
SCAF_645	13875	624	44.97	312	0	119	193	0.62
SCAF_646	13874	356	25.66	178	0	134	44	3.05
SCAF_647	13848	540	38.99	270	0	138	132	1.05
SCAF_648	13847	602	43.48	301	0	192	109	1.76
SCAF_649	13838	512	37.00	256	0	177	79	2.24
SCAF_65	58838	2170	36.88	1085	0	791	294	2.69
SCAF_650	13812	592	42.86	296	0	189	107	1.77
SCAF_651	13758	242	17.59	121	0	91	30	3.03
SCAF_652	13727	666	48.52	333	0	149	184	0.81
SCAF_653	13703	446	32.55	223	0	141	82	1.72
SCAF_654	13701	546	39.85	273	0	162	111	1.46
SCAF_655	13677	692	50.60	346	0	232	114	2.04
SCAF_656	13622	624	45.81	312	0	157	155	1.01
SCAF_657	13584	680	50.06	340	0	234	106	2.21
SCAF_658	13583	574	42.26	287	0	134	153	0.88
SCAF_659	13535	560	41.37	280	0	131	149	0.88
SCAF_66	58483	1602	27.39	801	0	551	250	2.20
SCAF_660	13535	640	47.28	320	0	179	141	1.27
SCAF_661	13499	644	47.71	322	0	179	143	1.25
SCAF_662	13464	464	34.46	232	0	168	64	2.62
SCAF_663	13438	446	33.19	223	0	188	35	5.37
SCAF_664	13385	14	1.05	7	0	2	5	0.40
SCAF_665	13357	616	46.12	308	0	200	108	1.85
SCAF_666	13330	596	44.71	298	0	162	136	1.19
SCAF_667	13327	580	43.52	290	0	208	82	2.54
SCAF_668	13319	544	40.84	272	0	187	85	2.20
SCAF_669	13303	588	44.20	294	0	174	120	1.45
SCAF_67	57162	1458	25.51	729	0	577	152	3.80
SCAF_670	13293	532	40.02	266	0	97	169	0.57
SCAF_671	13288	358	26.94	179	0	131	48	2.73
SCAF_672	13266	496	37.39	248	0	122	126	0.97
SCAF_673	13189	248	18.80	124	0	94	30	3.13
SCAF_674	13149	364	27.68	182	0	130	52	2.50
SCAF_675	13128	518	39.46	259	0	182	77	2.36
SCAF_676	13120	140	10.67	70	0	46	24	1.92
SCAF_677	13080	602	46.02	301	0	190	111	1.71
SCAF_678	13050	512	39.23	256	0	128	128	1.00
SCAF_679	13043	586	44.93	293	0	171	122	1.40
SCAF_68	56404	2032	36.03	1016	0	800	216	3.70
SCAF_680	13008	552	42.44	276	0	165	111	1.49
SCAF_681	13001	430	33.07	215	0	138	77	1.79
SCAF_682	12997	448	34.47	224	0	164	60	2.73
SCAF_683	12986	530	40.81	265	0	128	137	0.93
SCAF_684	12871	686	53.30	343	0	218	125	1.74
SCAF_685	12842	654	50.93	327	0	164	163	1.01
SCAF_686	12830	518	40.37	259	0	182	77	2.36
SCAF_687	12781	596	46.63	298	0	141	157	0.90
SCAF_688	12768	424	33.21	212	0	166	46	3.61
SCAF_689	12768	520	40.73	260	0	124	136	0.91
SCAF_69	55942	2438	43.58	1219	0	643	576	1.12
SCAF_690	12764	502	39.33	251	0	148	103	1.44
SCAF_691	12677	504	39.76	252	0	174	78	2.23
SCAF_692	12675	486	38.34	243	0	153	90	1.70
SCAF_693	12651	594	46.95	297	0	204	93	2.19
SCAF_694	12646	364	28.78	182	0	129	53	2.43
SCAF_695	12643	260	20.56	130	0	94	36	2.61
SCAF_696	12633	438	34.67	219	0	127	92	1.38
SCAF_697	12625	584	46.26	292	0	123	169	0.73
SCAF_698	12617	440	34.87	220	0	150	70	2.14
SCAF_699	12540	540	43.06	270	0	158	112	1.41
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	1768	31.73	884	0	619	265	2.34
SCAF_700	12515	876	70.00	438	0	314	124	2.53
SCAF_701	12482	518	41.50	259	0	152	107	1.42
SCAF_702	12461	518	41.57	259	0	194	65	2.98
SCAF_703	12456	488	39.18	244	0	193	51	3.78
SCAF_704	12456	352	28.26	176	0	133	43	3.09
SCAF_705	12358	374	30.26	187	0	130	57	2.28
SCAF_706	12350	386	31.26	193	0	127	66	1.92
SCAF_707	12343	556	45.05	278	0	185	93	1.99
SCAF_708	12333	482	39.08	241	0	148	93	1.59
SCAF_709	12319	14	1.14	7	0	4	3	1.33
SCAF_71	55604	1884	33.88	942	0	717	225	3.19
SCAF_710	12288	436	35.48	218	0	134	84	1.60
SCAF_711	12252	422	34.44	211	0	163	48	3.40
SCAF_712	12218	734	60.08	367	0	231	136	1.70
SCAF_713	12177	288	23.65	144	0	118	26	4.54
SCAF_714	12167	630	51.78	315	0	203	112	1.81
SCAF_715	12163	188	15.46	94	0	37	57	0.65
SCAF_716	12143	406	33.43	203	0	86	117	0.74
SCAF_717	12102	402	33.22	201	0	147	54	2.72
SCAF_718	12099	458	37.85	229	0	100	129	0.78
SCAF_719	12095	518	42.83	259	0	154	105	1.47
SCAF_72	54709	2628	48.04	1314	0	451	863	0.52
SCAF_720	12085	588	48.66	294	0	203	91	2.23
SCAF_721	12078	556	46.03	278	0	185	93	1.99
SCAF_722	12066	478	39.62	239	0	193	46	4.20
SCAF_723	12015	438	36.45	219	0	92	127	0.72
SCAF_724	12004	416	34.66	208	0	127	81	1.57
SCAF_725	11949	478	40.00	239	0	152	87	1.75
SCAF_726	11911	608	51.05	304	0	211	93	2.27
SCAF_727	11900	406	34.12	203	0	118	85	1.39
SCAF_728	11869	344	28.98	172	0	115	57	2.02
SCAF_729	11788	392	33.25	196	0	145	51	2.84
SCAF_73	52157	2694	51.65	1347	0	559	788	0.71
SCAF_730	11785	348	29.53	174	0	133	41	3.24
SCAF_731	11750	566	48.17	283	0	90	193	0.47
SCAF_732	11699	560	47.87	280	0	216	64	3.38
SCAF_733	11674	528	45.23	264	0	142	122	1.16
SCAF_734	11658	554	47.52	277	0	148	129	1.15
SCAF_735	11648	326	27.99	163	0	127	36	3.53
SCAF_736	11642	452	38.82	226	0	105	121	0.87
SCAF_737	11612	388	33.41	194	0	114	80	1.43
SCAF_738	11595	470	40.53	235	0	149	86	1.73
SCAF_739	11525	586	50.85	293	0	179	114	1.57
SCAF_74	52077	1826	35.06	913	0	616	297	2.07
SCAF_740	11505	446	38.77	223	0	89	134	0.66
SCAF_741	11492	464	40.38	232	0	128	104	1.23
SCAF_742	11467	20	1.74	10	0	5	5	1.00
SCAF_743	11404	358	31.39	179	0	118	61	1.93
SCAF_744	11377	504	44.30	252	0	172	80	2.15
SCAF_745	11364	492	43.29	246	0	125	121	1.03
SCAF_746	11318	424	37.46	212	0	144	68	2.12
SCAF_747	11311	620	54.81	310	0	211	99	2.13
SCAF_748	11306	318	28.13	159	0	126	33	3.82
SCAF_749	11299	476	42.13	238	0	178	60	2.97
SCAF_75	51185	1548	30.24	774	0	538	236	2.28
SCAF_750	11284	592	52.46	296	0	205	91	2.25
SCAF_751	11276	592	52.50	296	0	187	109	1.72
SCAF_752	11267	528	46.86	264	0	177	87	2.03
SCAF_753	11254	514	45.67	257	0	159	98	1.62
SCAF_754	11236	414	36.85	207	0	116	91	1.27
SCAF_755	11231	478	42.56	239	0	104	135	0.77
SCAF_756	11200	300	26.79	150	0	116	34	3.41
SCAF_757	11195	590	52.70	295	0	145	150	0.97
SCAF_758	11126	530	47.64	265	0	181	84	2.15
SCAF_759	11118	370	33.28	185	0	77	108	0.71
SCAF_76	50428	6	0.12	3	0	3	0	0
SCAF_760	11100	574	51.71	287	0	211	76	2.78
SCAF_761	11097	446	40.19	223	0	142	81	1.75
SCAF_762	11029	366	33.19	183	0	111	72	1.54
SCAF_763	11019	80	7.26	40	0	29	11	2.64
SCAF_764	10979	182	16.58	91	0	68	23	2.96
SCAF_765	10957	540	49.28	270	0	176	94	1.87
SCAF_766	10940	502	45.89	251	0	129	122	1.06
SCAF_767	10913	414	37.94	207	0	171	36	4.75
SCAF_768	10886	186	17.09	93	0	72	21	3.43
SCAF_769	10867	382	35.15	191	0	96	95	1.01
SCAF_77	50384	392	7.78	196	0	137	59	2.32
SCAF_770	10816	532	49.19	266	0	198	68	2.91
SCAF_771	10810	432	39.96	216	0	124	92	1.35
SCAF_772	10709	470	43.89	235	0	125	110	1.14
SCAF_773	10688	380	35.55	190	0	132	58	2.28
SCAF_774	10648	354	33.25	177	0	134	43	3.12
SCAF_775	10642	356	33.45	178	0	93	85	1.09
SCAF_776	10612	374	35.24	187	0	108	79	1.37
SCAF_777	10608	158	14.89	79	0	47	32	1.47
SCAF_778	10604	456	43.00	228	0	122	106	1.15
SCAF_779	10578	514	48.59	257	0	139	118	1.18
SCAF_78	49366	1894	38.37	947	0	640	307	2.08
SCAF_780	10571	340	32.16	170	0	96	74	1.30
SCAF_781	10511	540	51.37	270	0	216	54	4.00
SCAF_782	10492	426	40.60	213	0	105	108	0.97
SCAF_783	10421	402	38.58	201	0	80	121	0.66
SCAF_784	10379	186	17.92	93	0	73	20	3.65
SCAF_785	10337	422	40.82	211	0	128	83	1.54
SCAF_786	10326	450	43.58	225	0	126	99	1.27
SCAF_787	10326	518	50.16	259	0	173	86	2.01
SCAF_788	10316	368	35.67	184	0	105	79	1.33
SCAF_789	10256	156	15.21	78	0	39	39	1.00
SCAF_79	49160	1472	29.94	736	0	531	205	2.59
SCAF_790	10228	360	35.20	180	0	128	52	2.46
SCAF_791	10185	386	37.90	193	0	81	112	0.72
SCAF_792	10184	392	38.49	196	0	107	89	1.20
SCAF_793	10160	166	16.34	83	0	56	27	2.07
SCAF_794	10147	346	34.10	173	0	103	70	1.47
SCAF_795	10110	230	22.75	115	0	91	24	3.79
SCAF_796	10045	444	44.20	222	0	157	65	2.42
SCAF_797	10015	384	38.34	192	0	137	55	2.49
SCAF_798	10012	456	45.55	228	0	103	125	0.82
SCAF_799	9978	130	13.03	65	0	43	22	1.95
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	1864	38.07	932	0	654	278	2.35
SCAF_800	9947	282	28.35	141	0	115	26	4.42
SCAF_801	9941	398	40.04	199	0	113	86	1.31
SCAF_802	9910	360	36.33	180	0	117	63	1.86
SCAF_803	9879	412	41.70	206	0	118	88	1.34
SCAF_804	9861	270	27.38	135	0	105	30	3.50
SCAF_805	9859	384	38.95	192	0	110	82	1.34
SCAF_806	9855	454	46.07	227	0	111	116	0.96
SCAF_807	9792	530	54.13	265	0	116	149	0.78
SCAF_808	9784	402	41.09	201	0	78	123	0.63
SCAF_809	9773	276	28.24	138	0	105	33	3.18
SCAF_81	48848	1864	38.16	932	0	560	372	1.51
SCAF_810	9756	378	38.75	189	0	121	68	1.78
SCAF_811	9753	416	42.65	208	0	136	72	1.89
SCAF_812	9719	368	37.86	184	0	129	55	2.35
SCAF_813	9715	364	37.47	182	0	130	52	2.50
SCAF_814	9708	438	45.12	219	0	144	75	1.92
SCAF_815	9700	374	38.56	187	0	119	68	1.75
SCAF_816	9673	372	38.46	186	0	113	73	1.55
SCAF_817	9638	278	28.84	139	0	48	91	0.53
SCAF_818	9601	416	43.33	208	0	126	82	1.54
SCAF_819	9601	366	38.12	183	0	92	91	1.01
SCAF_82	48542	1146	23.61	573	0	461	112	4.12
SCAF_820	9550	46	4.82	23	0	14	9	1.56
SCAF_821	9533	392	41.12	196	0	104	92	1.13
SCAF_822	9498	378	39.80	189	0	108	81	1.33
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	244	25.80	122	0	67	55	1.22
SCAF_825	9446	290	30.70	145	0	105	40	2.62
SCAF_826	9385	282	30.05	141	0	93	48	1.94
SCAF_827	9376	198	21.12	99	0	69	30	2.30
SCAF_828	9365	420	44.85	210	0	144	66	2.18
SCAF_829	9320	174	18.67	87	0	65	22	2.95
SCAF_83	48542	2236	46.06	1118	0	375	743	0.50
SCAF_830	9303	374	40.20	187	0	109	78	1.40
SCAF_831	9295	154	16.57	77	0	48	29	1.66
SCAF_832	9282	418	45.03	209	0	123	86	1.43
SCAF_833	9263	256	27.64	128	0	80	48	1.67
SCAF_834	9159	140	15.29	70	0	48	22	2.18
SCAF_835	9159	362	39.52	181	0	86	95	0.91
SCAF_836	9157	388	42.37	194	0	135	59	2.29
SCAF_837	9095	414	45.52	207	0	144	63	2.29
SCAF_838	9078	308	33.93	154	0	109	45	2.42
SCAF_839	9057	74	8.17	37	0	24	13	1.85
SCAF_84	47775	1960	41.03	980	0	598	382	1.57
SCAF_840	9014	454	50.37	227	0	156	71	2.20
SCAF_841	8986	244	27.15	122	0	97	25	3.88
SCAF_842	8986	216	24.04	108	0	67	41	1.63
SCAF_843	8952	110	12.29	55	0	29	26	1.12
SCAF_844	8935	200	22.38	100	0	71	29	2.45
SCAF_845	8927	256	28.68	128	0	94	34	2.76
SCAF_846	8908	174	19.53	87	0	55	32	1.72
SCAF_847	8868	368	41.50	184	0	123	61	2.02
SCAF_848	8867	292	32.93	146	0	73	73	1.00
SCAF_849	8825	252	28.56	126	0	86	40	2.15
SCAF_85	47318	1692	35.76	846	0	576	270	2.13
SCAF_850	8771	408	46.52	204	0	112	92	1.22
SCAF_851	8703	350	40.22	175	0	78	97	0.80
SCAF_852	8695	340	39.10	170	0	124	46	2.70
SCAF_853	8662	18	2.08	9	0	6	3	2.00
SCAF_854	8634	348	40.31	174	0	101	73	1.38
SCAF_855	8630	378	43.80	189	0	123	66	1.86
SCAF_856	8617	0	0.00	0	0	0	0	0
SCAF_857	8469	366	43.22	183	0	102	81	1.26
SCAF_858	8431	310	36.77	155	0	116	39	2.97
SCAF_859	8397	264	31.44	132	0	74	58	1.28
SCAF_86	46994	1282	27.28	641	0	439	202	2.17
SCAF_860	8390	256	30.51	128	0	100	28	3.57
SCAF_861	8357	450	53.85	225	0	151	74	2.04
SCAF_862	8342	222	26.61	111	0	79	32	2.47
SCAF_863	8337	326	39.10	163	0	98	65	1.51
SCAF_864	8258	238	28.82	119	0	82	37	2.22
SCAF_865	8103	360	44.43	180	0	130	50	2.60
SCAF_866	8034	154	19.17	77	0	53	24	2.21
SCAF_867	8027	254	31.64	127	0	89	38	2.34
SCAF_868	8017	318	39.67	159	0	92	67	1.37
SCAF_869	8015	150	18.71	75	0	56	19	2.95
SCAF_87	46805	1514	32.35	757	0	568	189	3.01
SCAF_870	8015	238	29.69	119	0	46	73	0.63
SCAF_871	8000	320	40.00	160	0	104	56	1.86
SCAF_872	7790	326	41.85	163	0	110	53	2.08
SCAF_873	7773	292	37.57	146	0	90	56	1.61
SCAF_874	7763	190	24.48	95	0	71	24	2.96
SCAF_875	7721	294	38.08	147	0	105	42	2.50
SCAF_876	7701	40	5.19	20	0	15	5	3.00
SCAF_877	7680	312	40.62	156	0	105	51	2.06
SCAF_878	7622	378	49.59	189	0	112	77	1.45
SCAF_879	7582	314	41.41	157	0	123	34	3.62
SCAF_88	46738	1964	42.02	982	0	465	517	0.90
SCAF_880	7559	194	25.66	97	0	71	26	2.73
SCAF_881	7416	202	27.24	101	0	81	20	4.05
SCAF_882	7394	234	31.65	117	0	80	37	2.16
SCAF_883	7363	254	34.50	127	0	87	40	2.17
SCAF_884	7338	324	44.15	162	0	80	82	0.98
SCAF_885	7324	318	43.42	159	0	93	66	1.41
SCAF_886	7276	88	12.09	44	0	29	15	1.93
SCAF_887	7242	194	26.79	97	0	55	42	1.31
SCAF_888	7231	384	53.10	192	0	138	54	2.56
SCAF_889	7198	222	30.84	111	0	60	51	1.18
SCAF_89	46547	1318	28.32	659	0	437	222	1.97
SCAF_890	7142	392	54.89	196	0	124	72	1.72
SCAF_891	7028	314	44.68	157	0	105	52	2.02
SCAF_892	7025	298	42.42	149	0	103	46	2.24
SCAF_893	7015	272	38.77	136	0	77	59	1.31
SCAF_894	6958	268	38.52	134	0	51	83	0.61
SCAF_895	6948	348	50.09	174	0	119	55	2.16
SCAF_896	6829	0	0.00	0	0	0	0	0
SCAF_897	6804	306	44.97	153	0	98	55	1.78
SCAF_898	6754	146	21.62	73	0	55	18	3.06
SCAF_899	6732	262	38.92	131	0	64	67	0.96
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	1998	43.23	999	0	593	406	1.46
SCAF_900	6698	54	8.06	27	0	22	5	4.40
SCAF_901	6642	218	32.82	109	0	50	59	0.85
SCAF_902	6588	114	17.30	57	0	32	25	1.28
SCAF_903	6549	214	32.68	107	0	72	35	2.06
SCAF_904	6496	256	39.41	128	0	66	62	1.06
SCAF_905	6483	270	41.65	135	0	87	48	1.81
SCAF_906	6367	278	43.66	139	0	78	61	1.28
SCAF_907	6367	174	27.33	87	0	67	20	3.35
SCAF_908	6228	2	0.32	1	0	0	1	0.00
SCAF_909	6173	154	24.95	77	0	57	20	2.85
SCAF_91	44916	1502	33.44	751	0	535	216	2.48
SCAF_910	6170	152	24.64	76	0	40	36	1.11
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	16	0.36	8	0	2	6	0.33
SCAF_93	44136	1558	35.30	779	0	527	252	2.09
SCAF_94	43913	1526	34.75	763	0	486	277	1.75
SCAF_95	43808	1868	42.64	934	0	522	412	1.27
SCAF_96	43342	1418	32.72	709	0	507	202	2.51
SCAF_97	43038	62	1.44	31	0	14	17	0.82
SCAF_98	42896	1810	42.20	905	0	618	287	2.15
SCAF_99	42178	1152	27.31	576	0	414	162	2.56
Totals	51514314	822886	15.97	411443	0	261488	149955	1.74
