Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_54	65267	1486	22.77	743	0	579	164	3.53
SCAF_540	16245	434	26.72	217	0	132	85	1.55
SCAF_541	16215	476	29.36	238	0	161	77	2.09
SCAF_542	16208	406	25.05	203	0	123	80	1.54
SCAF_543	16160	398	24.63	199	0	76	123	0.62
SCAF_544	16140	56	3.47	28	0	17	11	1.55
SCAF_545	16102	750	46.58	375	0	269	106	2.54
SCAF_546	16083	798	49.62	399	0	142	257	0.55
SCAF_547	16037	840	52.38	420	0	317	103	3.08
SCAF_548	16034	628	39.17	314	0	187	127	1.47
SCAF_549	16030	472	29.44	236	0	145	91	1.59
SCAF_55	65114	2966	45.55	1483	0	1054	429	2.46
SCAF_550	16027	420	26.21	210	0	155	55	2.82
SCAF_551	15990	378	23.64	189	0	120	69	1.74
SCAF_552	15913	862	54.17	431	0	315	116	2.72
SCAF_553	15906	326	20.50	163	0	130	33	3.94
SCAF_554	15898	630	39.63	315	0	114	201	0.57
SCAF_555	15891	306	19.26	153	0	60	93	0.65
SCAF_556	15885	560	35.25	280	0	116	164	0.71
SCAF_557	15855	778	49.07	389	0	269	120	2.24
SCAF_558	15839	752	47.48	376	0	273	103	2.65
SCAF_559	15827	810	51.18	405	0	140	265	0.53
SCAF_56	62812	2030	32.32	1015	0	683	332	2.06
SCAF_560	15823	456	28.82	228	0	156	72	2.17
SCAF_561	15791	730	46.23	365	0	101	264	0.38
SCAF_562	15777	0	0.00	0	0	0	0	0
SCAF_563	15776	444	28.14	222	0	157	65	2.42
SCAF_564	15761	608	38.58	304	0	56	248	0.23
SCAF_565	15717	452	28.76	226	0	63	163	0.39
SCAF_566	15706	64	4.07	32	0	23	9	2.56
SCAF_567	15696	674	42.94	337	0	123	214	0.57
SCAF_568	15657	612	39.09	306	0	86	220	0.39
SCAF_569	15650	114	7.28	57	0	41	16	2.56
SCAF_57	62187	1852	29.78	926	0	667	259	2.58
SCAF_570	15646	316	20.20	158	0	109	49	2.22
SCAF_571	15619	36	2.30	18	0	8	10	0.80
SCAF_572	15612	436	27.93	218	0	151	67	2.25
SCAF_573	15605	742	47.55	371	0	251	120	2.09
SCAF_574	15575	544	34.93	272	0	199	73	2.73
SCAF_575	15573	334	21.45	167	0	98	69	1.42
SCAF_576	15571	530	34.04	265	0	166	99	1.68
SCAF_577	15544	206	13.25	103	0	48	55	0.87
SCAF_578	15521	82	5.28	41	0	29	12	2.42
SCAF_579	15497	420	27.10	210	0	128	82	1.56
SCAF_58	61544	2508	40.75	1254	0	478	776	0.62
SCAF_580	15481	302	19.51	151	0	59	92	0.64
SCAF_581	15458	584	37.78	292	0	212	80	2.65
SCAF_582	15439	442	28.63	221	0	128	93	1.38
SCAF_583	15421	900	58.36	450	0	369	81	4.56
SCAF_584	15337	596	38.86	298	0	218	80	2.73
SCAF_585	15336	628	40.95	314	0	193	121	1.60
SCAF_586	15301	606	39.61	303	0	167	136	1.23
SCAF_587	15300	142	9.28	71	0	50	21	2.38
SCAF_588	15298	440	28.76	220	0	78	142	0.55
SCAF_589	15238	662	43.44	331	0	244	87	2.80
SCAF_59	61533	1752	28.47	876	0	661	215	3.07
SCAF_590	15205	530	34.86	265	0	158	107	1.48
SCAF_591	15162	376	24.80	188	0	131	57	2.30
SCAF_592	15154	538	35.50	269	0	137	132	1.04
SCAF_593	15087	488	32.35	244	0	83	161	0.52
SCAF_594	15082	564	37.40	282	0	194	88	2.20
SCAF_595	15055	794	52.74	397	0	236	161	1.47
SCAF_596	15045	88	5.85	44	0	25	19	1.32
SCAF_597	15030	500	33.27	250	0	53	197	0.27
SCAF_598	15027	378	25.15	189	0	129	60	2.15
SCAF_599	15000	612	40.80	306	0	222	84	2.64
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	1146	18.66	573	0	416	157	2.65
SCAF_600	14995	334	22.27	167	0	116	51	2.27
SCAF_601	14985	558	37.24	279	0	177	102	1.74
SCAF_602	14930	494	33.09	247	0	67	180	0.37
SCAF_603	14898	406	27.25	203	0	80	123	0.65
SCAF_604	14863	462	31.08	231	0	99	132	0.75
SCAF_605	14840	432	29.11	216	0	141	75	1.88
SCAF_606	14808	22	1.49	11	0	6	5	1.20
SCAF_607	14807	726	49.03	363	0	270	93	2.90
SCAF_608	14785	698	47.21	349	0	266	83	3.20
SCAF_609	14742	18	1.22	9	0	5	4	1.25
SCAF_61	61115	2824	46.21	1412	0	1079	333	3.24
SCAF_610	14738	526	35.69	263	0	149	114	1.31
SCAF_611	14737	270	18.32	135	0	101	34	2.97
SCAF_612	14712	0	0.00	0	0	0	0	0
SCAF_613	14708	380	25.84	190	0	147	43	3.42
SCAF_614	14694	428	29.13	214	0	160	54	2.96
SCAF_615	14684	96	6.54	48	0	14	34	0.41
SCAF_616	14676	8	0.55	4	0	3	1	3.00
SCAF_617	14662	266	18.14	133	0	105	28	3.75
SCAF_618	14658	570	38.89	285	0	114	171	0.67
SCAF_619	14650	338	23.07	169	0	116	53	2.19
SCAF_62	59972	1228	20.48	614	0	422	192	2.20
SCAF_620	14639	508	34.70	254	0	180	74	2.43
SCAF_621	14614	542	37.09	271	0	104	167	0.62
SCAF_622	14596	396	27.13	198	0	158	40	3.95
SCAF_623	14590	856	58.67	428	0	314	114	2.75
SCAF_624	14581	24	1.65	12	0	7	5	1.40
SCAF_625	14547	416	28.60	208	0	151	57	2.65
SCAF_626	14527	408	28.09	204	0	119	85	1.40
SCAF_627	14523	390	26.85	195	0	70	125	0.56
SCAF_628	14498	328	22.62	164	0	90	74	1.22
SCAF_629	14453	654	45.25	327	0	208	119	1.75
SCAF_63	59743	2238	37.46	1119	0	691	428	1.61
SCAF_630	14414	312	21.65	156	0	102	54	1.89
SCAF_631	14395	296	20.56	148	0	77	71	1.08
SCAF_632	14385	454	31.56	227	0	40	187	0.21
SCAF_633	14371	296	20.60	148	0	106	42	2.52
SCAF_634	14371	486	33.82	243	0	153	90	1.70
SCAF_635	14280	644	45.10	322	0	219	103	2.13
SCAF_636	14276	430	30.12	215	0	93	122	0.76
SCAF_637	14236	352	24.73	176	0	114	62	1.84
SCAF_638	14229	616	43.29	308	0	118	190	0.62
SCAF_639	14202	38	2.68	19	0	10	9	1.11
SCAF_64	58841	960	16.32	480	0	350	130	2.69
SCAF_640	14111	574	40.68	287	0	186	101	1.84
SCAF_641	14088	590	41.88	295	0	101	194	0.52
SCAF_642	14005	624	44.56	312	0	93	219	0.42
SCAF_643	13977	4	0.29	2	0	0	2	0.00
SCAF_644	13890	478	34.41	239	0	192	47	4.09
SCAF_645	13875	726	52.32	363	0	113	250	0.45
SCAF_646	13874	544	39.21	272	0	185	87	2.13
SCAF_647	13848	342	24.70	171	0	55	116	0.47
SCAF_648	13847	420	30.33	210	0	117	93	1.26
SCAF_649	13838	620	44.80	310	0	182	128	1.42
SCAF_65	58838	2394	40.69	1197	0	842	355	2.37
SCAF_650	13812	650	47.06	325	0	220	105	2.10
SCAF_651	13758	358	26.02	179	0	131	48	2.73
SCAF_652	13727	276	20.11	138	0	73	65	1.12
SCAF_653	13703	290	21.16	145	0	85	60	1.42
SCAF_654	13701	64	4.67	32	0	23	9	2.56
SCAF_655	13677	618	45.19	309	0	223	86	2.59
SCAF_656	13622	552	40.52	276	0	98	178	0.55
SCAF_657	13584	116	8.54	58	0	34	24	1.42
SCAF_658	13583	610	44.91	305	0	126	179	0.70
SCAF_659	13535	660	48.76	330	0	102	228	0.45
SCAF_66	58483	1408	24.08	704	0	500	204	2.45
SCAF_660	13535	58	4.29	29	0	15	14	1.07
SCAF_661	13499	666	49.34	333	0	179	154	1.16
SCAF_662	13464	128	9.51	64	0	46	18	2.56
SCAF_663	13438	336	25.00	168	0	134	34	3.94
SCAF_664	13385	0	0.00	0	0	0	0	0
SCAF_665	13357	148	11.08	74	0	59	15	3.93
SCAF_666	13330	374	28.06	187	0	60	127	0.47
SCAF_667	13327	454	34.07	227	0	156	71	2.20
SCAF_668	13319	254	19.07	127	0	81	46	1.76
SCAF_669	13303	378	28.41	189	0	115	74	1.55
SCAF_67	57162	1664	29.11	832	0	642	190	3.38
SCAF_670	13293	710	53.41	355	0	92	263	0.35
SCAF_671	13288	532	40.04	266	0	198	68	2.91
SCAF_672	13266	222	16.73	111	0	40	71	0.56
SCAF_673	13189	140	10.61	70	0	52	18	2.89
SCAF_674	13149	432	32.85	216	0	140	76	1.84
SCAF_675	13128	382	29.10	191	0	127	64	1.98
SCAF_676	13120	186	14.18	93	0	63	30	2.10
SCAF_677	13080	412	31.50	206	0	134	72	1.86
SCAF_678	13050	96	7.36	48	0	22	26	0.85
SCAF_679	13043	410	31.43	205	0	139	66	2.11
SCAF_68	56404	1356	24.04	678	0	544	134	4.06
SCAF_680	13008	616	47.36	308	0	205	103	1.99
SCAF_681	13001	126	9.69	63	0	37	26	1.42
SCAF_682	12997	640	49.24	320	0	222	98	2.27
SCAF_683	12986	210	16.17	105	0	25	80	0.31
SCAF_684	12871	348	27.04	174	0	126	48	2.62
SCAF_685	12842	564	43.92	282	0	125	157	0.80
SCAF_686	12830	540	42.09	270	0	184	86	2.14
SCAF_687	12781	366	28.64	183	0	57	126	0.45
SCAF_688	12768	556	43.55	278	0	193	85	2.27
SCAF_689	12768	496	38.85	248	0	74	174	0.43
SCAF_69	55942	2434	43.51	1217	0	481	736	0.65
SCAF_690	12764	248	19.43	124	0	68	56	1.21
SCAF_691	12677	630	49.70	315	0	231	84	2.75
SCAF_692	12675	50	3.94	25	0	20	5	4.00
SCAF_693	12651	244	19.29	122	0	86	36	2.39
SCAF_694	12646	44	3.48	22	0	19	3	6.33
SCAF_695	12643	370	29.27	185	0	133	52	2.56
SCAF_696	12633	420	33.25	210	0	142	68	2.09
SCAF_697	12625	336	26.61	168	0	59	109	0.54
SCAF_698	12617	550	43.59	275	0	186	89	2.09
SCAF_699	12540	344	27.43	172	0	122	50	2.44
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	3108	55.78	1554	0	1090	464	2.35
SCAF_700	12515	20	1.60	10	0	5	5	1.00
SCAF_701	12482	34	2.72	17	0	9	8	1.12
SCAF_702	12461	250	20.06	125	0	91	34	2.68
SCAF_703	12456	560	44.96	280	0	222	58	3.83
SCAF_704	12456	54	4.34	27	0	16	11	1.45
SCAF_705	12358	274	22.17	137	0	100	37	2.70
SCAF_706	12350	588	47.61	294	0	191	103	1.85
SCAF_707	12343	576	46.67	288	0	208	80	2.60
SCAF_708	12333	12	0.97	6	0	3	3	1.00
SCAF_709	12319	0	0.00	0	0	0	0	0
SCAF_71	55604	2966	53.34	1483	0	1053	430	2.45
SCAF_710	12288	484	39.39	242	0	182	60	3.03
SCAF_711	12252	604	49.30	302	0	220	82	2.68
SCAF_712	12218	210	17.19	105	0	61	44	1.39
SCAF_713	12177	582	47.80	291	0	216	75	2.88
SCAF_714	12167	664	54.57	332	0	247	85	2.91
SCAF_715	12163	56	4.60	28	0	9	19	0.47
SCAF_716	12143	260	21.41	130	0	38	92	0.41
SCAF_717	12102	112	9.25	56	0	32	24	1.33
SCAF_718	12099	522	43.14	261	0	117	144	0.81
SCAF_719	12095	560	46.30	280	0	197	83	2.37
SCAF_72	54709	1084	19.81	542	0	106	436	0.24
SCAF_720	12085	320	26.48	160	0	96	64	1.50
SCAF_721	12078	328	27.16	164	0	135	29	4.66
SCAF_722	12066	552	45.75	276	0	236	40	5.90
SCAF_723	12015	460	38.29	230	0	78	152	0.51
SCAF_724	12004	350	29.16	175	0	91	84	1.08
SCAF_725	11949	576	48.20	288	0	166	122	1.36
SCAF_726	11911	260	21.83	130	0	87	43	2.02
SCAF_727	11900	98	8.24	49	0	23	26	0.88
SCAF_728	11869	324	27.30	162	0	115	47	2.45
SCAF_729	11788	692	58.70	346	0	230	116	1.98
SCAF_73	52157	792	15.18	396	0	91	305	0.30
SCAF_730	11785	538	45.65	269	0	180	89	2.02
SCAF_731	11750	508	43.23	254	0	61	193	0.32
SCAF_732	11699	484	41.37	242	0	179	63	2.84
SCAF_733	11674	96	8.22	48	0	28	20	1.40
SCAF_734	11658	324	27.79	162	0	89	73	1.22
SCAF_735	11648	562	48.25	281	0	195	86	2.27
SCAF_736	11642	316	27.14	158	0	45	113	0.40
SCAF_737	11612	26	2.24	13	0	8	5	1.60
SCAF_738	11595	14	1.21	7	0	6	1	6.00
SCAF_739	11525	410	35.57	205	0	124	81	1.53
SCAF_74	52077	2648	50.85	1324	0	837	487	1.72
SCAF_740	11505	394	34.25	197	0	54	143	0.38
SCAF_741	11492	128	11.14	64	0	24	40	0.60
SCAF_742	11467	8	0.70	4	0	0	4	0.00
SCAF_743	11404	16	1.40	8	0	6	2	3.00
SCAF_744	11377	230	20.22	115	0	67	48	1.40
SCAF_745	11364	322	28.34	161	0	51	110	0.46
SCAF_746	11318	440	38.88	220	0	128	92	1.39
SCAF_747	11311	674	59.59	337	0	222	115	1.93
SCAF_748	11306	368	32.55	184	0	148	36	4.11
SCAF_749	11299	462	40.89	231	0	176	55	3.20
SCAF_75	51185	1896	37.04	948	0	597	351	1.70
SCAF_750	11284	442	39.17	221	0	144	77	1.87
SCAF_751	11276	498	44.16	249	0	170	79	2.15
SCAF_752	11267	534	47.40	267	0	198	69	2.87
SCAF_753	11254	230	20.44	115	0	72	43	1.67
SCAF_754	11236	408	36.31	204	0	102	102	1.00
SCAF_755	11231	266	23.68	133	0	36	97	0.37
SCAF_756	11200	244	21.79	122	0	77	45	1.71
SCAF_757	11195	402	35.91	201	0	88	113	0.78
SCAF_758	11126	380	34.15	190	0	154	36	4.28
SCAF_759	11118	544	48.93	272	0	77	195	0.39
SCAF_76	50428	18	0.36	9	0	5	4	1.25
SCAF_760	11100	366	32.97	183	0	133	50	2.66
SCAF_761	11097	360	32.44	180	0	142	38	3.74
SCAF_762	11029	160	14.51	80	0	59	21	2.81
SCAF_763	11019	86	7.80	43	0	29	14	2.07
SCAF_764	10979	202	18.40	101	0	62	39	1.59
SCAF_765	10957	22	2.01	11	0	6	5	1.20
SCAF_766	10940	348	31.81	174	0	95	79	1.20
SCAF_767	10913	418	38.30	209	0	167	42	3.98
SCAF_768	10886	110	10.10	55	0	34	21	1.62
SCAF_769	10867	158	14.54	79	0	28	51	0.55
SCAF_77	50384	340	6.75	170	0	111	59	1.88
SCAF_770	10816	58	5.36	29	0	20	9	2.22
SCAF_771	10810	102	9.44	51	0	15	36	0.42
SCAF_772	10709	318	29.69	159	0	102	57	1.79
SCAF_773	10688	242	22.64	121	0	82	39	2.10
SCAF_774	10648	250	23.48	125	0	78	47	1.66
SCAF_775	10642	30	2.82	15	0	11	4	2.75
SCAF_776	10612	172	16.21	86	0	47	39	1.21
SCAF_777	10608	264	24.89	132	0	88	44	2.00
SCAF_778	10604	264	24.90	132	0	52	80	0.65
SCAF_779	10578	192	18.15	96	0	30	66	0.45
SCAF_78	49366	2718	55.06	1359	0	842	517	1.63
SCAF_780	10571	54	5.11	27	0	9	18	0.50
SCAF_781	10511	530	50.42	265	0	207	58	3.57
SCAF_782	10492	50	4.77	25	0	17	8	2.12
SCAF_783	10421	428	41.07	214	0	77	137	0.56
SCAF_784	10379	196	18.88	98	0	65	33	1.97
SCAF_785	10337	284	27.47	142	0	86	56	1.54
SCAF_786	10326	414	40.09	207	0	137	70	1.96
SCAF_787	10326	268	25.95	134	0	93	41	2.27
SCAF_788	10316	46	4.46	23	0	10	13	0.77
SCAF_789	10256	0	0.00	0	0	0	0	0
SCAF_79	49160	1164	23.68	582	0	413	169	2.44
SCAF_790	10228	296	28.94	148	0	104	44	2.36
SCAF_791	10185	488	47.91	244	0	69	175	0.39
SCAF_792	10184	420	41.24	210	0	130	80	1.62
SCAF_793	10160	134	13.19	67	0	41	26	1.58
SCAF_794	10147	54	5.32	27	0	13	14	0.93
SCAF_795	10110	128	12.66	64	0	52	12	4.33
SCAF_796	10045	36	3.58	18	0	10	8	1.25
SCAF_797	10015	150	14.98	75	0	47	28	1.68
SCAF_798	10012	416	41.55	208	0	70	138	0.51
SCAF_799	9978	74	7.42	37	0	24	13	1.85
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	2646	54.04	1323	0	858	465	1.85
SCAF_800	9947	236	23.73	118	0	86	32	2.69
SCAF_801	9941	344	34.60	172	0	67	105	0.64
SCAF_802	9910	18	1.82	9	0	4	5	0.80
SCAF_803	9879	292	29.56	146	0	74	72	1.03
SCAF_804	9861	310	31.44	155	0	130	25	5.20
SCAF_805	9859	78	7.91	39	0	20	19	1.05
SCAF_806	9855	408	41.40	204	0	77	127	0.61
SCAF_807	9792	198	20.22	99	0	31	68	0.46
SCAF_808	9784	294	30.05	147	0	52	95	0.55
SCAF_809	9773	336	34.38	168	0	131	37	3.54
SCAF_81	48848	824	16.87	412	0	242	170	1.42
SCAF_810	9756	92	9.43	46	0	24	22	1.09
SCAF_811	9753	192	19.69	96	0	61	35	1.74
SCAF_812	9719	94	9.67	47	0	31	16	1.94
SCAF_813	9715	178	18.32	89	0	63	26	2.42
SCAF_814	9708	414	42.65	207	0	154	53	2.91
SCAF_815	9700	184	18.97	92	0	55	37	1.49
SCAF_816	9673	310	32.05	155	0	94	61	1.54
SCAF_817	9638	270	28.01	135	0	31	104	0.30
SCAF_818	9601	248	25.83	124	0	62	62	1.00
SCAF_819	9601	184	19.16	92	0	33	59	0.56
SCAF_82	48542	1386	28.55	693	0	518	175	2.96
SCAF_820	9550	38	3.98	19	0	12	7	1.71
SCAF_821	9533	382	40.07	191	0	106	85	1.25
SCAF_822	9498	378	39.80	189	0	123	66	1.86
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	80	8.46	40	0	19	21	0.90
SCAF_825	9446	286	30.28	143	0	104	39	2.67
SCAF_826	9385	358	38.15	179	0	109	70	1.56
SCAF_827	9376	240	25.60	120	0	82	38	2.16
SCAF_828	9365	328	35.02	164	0	124	40	3.10
SCAF_829	9320	182	19.53	91	0	61	30	2.03
SCAF_83	48542	1408	29.01	704	0	181	523	0.35
SCAF_830	9303	282	30.31	141	0	98	43	2.28
SCAF_831	9295	124	13.34	62	0	39	23	1.70
SCAF_832	9282	284	30.60	142	0	83	59	1.41
SCAF_833	9263	22	2.38	11	0	8	3	2.67
SCAF_834	9159	104	11.35	52	0	38	14	2.71
SCAF_835	9159	414	45.20	207	0	77	130	0.59
SCAF_836	9157	324	35.38	162	0	102	60	1.70
SCAF_837	9095	58	6.38	29	0	18	11	1.64
SCAF_838	9078	222	24.45	111	0	80	31	2.58
SCAF_839	9057	90	9.94	45	0	26	19	1.37
SCAF_84	47775	2408	50.40	1204	0	732	472	1.55
SCAF_840	9014	392	43.49	196	0	132	64	2.06
SCAF_841	8986	438	48.74	219	0	158	61	2.59
SCAF_842	8986	6	0.67	3	0	3	0	0
SCAF_843	8952	40	4.47	20	0	6	14	0.43
SCAF_844	8935	228	25.52	114	0	88	26	3.38
SCAF_845	8927	252	28.23	126	0	91	35	2.60
SCAF_846	8908	50	5.61	25	0	15	10	1.50
SCAF_847	8868	428	48.26	214	0	154	60	2.57
SCAF_848	8867	36	4.06	18	0	10	8	1.25
SCAF_849	8825	412	46.69	206	0	147	59	2.49
SCAF_85	47318	2560	54.10	1280	0	831	449	1.85
SCAF_850	8771	420	47.89	210	0	138	72	1.92
SCAF_851	8703	326	37.46	163	0	50	113	0.44
SCAF_852	8695	82	9.43	41	0	29	12	2.42
SCAF_853	8662	0	0.00	0	0	0	0	0
SCAF_854	8634	70	8.11	35	0	24	11	2.18
SCAF_855	8630	44	5.10	22	0	15	7	2.14
SCAF_856	8617	0	0.00	0	0	0	0	0
SCAF_857	8469	312	36.84	156	0	85	71	1.20
SCAF_858	8431	154	18.27	77	0	51	26	1.96
SCAF_859	8397	20	2.38	10	0	4	6	0.67
SCAF_86	46994	1870	39.79	935	0	604	331	1.82
SCAF_860	8390	184	21.93	92	0	67	25	2.68
SCAF_861	8357	110	13.16	55	0	39	16	2.44
SCAF_862	8342	330	39.56	165	0	115	50	2.30
SCAF_863	8337	26	3.12	13	0	5	8	0.62
SCAF_864	8258	210	25.43	105	0	77	28	2.75
SCAF_865	8103	340	41.96	170	0	115	55	2.09
SCAF_866	8034	124	15.43	62	0	33	29	1.14
SCAF_867	8027	200	24.92	100	0	64	36	1.78
SCAF_868	8017	286	35.67	143	0	99	44	2.25
SCAF_869	8015	200	24.95	100	0	81	19	4.26
SCAF_87	46805	2418	51.66	1209	0	854	355	2.41
SCAF_870	8015	258	32.19	129	0	34	95	0.36
SCAF_871	8000	20	2.50	10	0	7	3	2.33
SCAF_872	7790	190	24.39	95	0	60	35	1.71
SCAF_873	7773	4	0.51	2	0	1	1	1.00
SCAF_874	7763	216	27.82	108	0	80	28	2.86
SCAF_875	7721	36	4.66	18	0	14	4	3.50
SCAF_876	7701	78	10.13	39	0	22	17	1.29
SCAF_877	7680	14	1.82	7	0	4	3	1.33
SCAF_878	7622	270	35.42	135	0	92	43	2.14
SCAF_879	7582	240	31.65	120	0	92	28	3.29
SCAF_88	46738	2362	50.54	1181	0	399	782	0.51
SCAF_880	7559	216	28.58	108	0	70	38	1.84
SCAF_881	7416	136	18.34	68	0	47	21	2.24
SCAF_882	7394	252	34.08	126	0	83	43	1.93
SCAF_883	7363	194	26.35	97	0	72	25	2.88
SCAF_884	7338	300	40.88	150	0	42	108	0.39
SCAF_885	7324	52	7.10	26	0	13	13	1.00
SCAF_886	7276	50	6.87	25	0	16	9	1.78
SCAF_887	7242	148	20.44	74	0	43	31	1.39
SCAF_888	7231	398	55.04	199	0	144	55	2.62
SCAF_889	7198	10	1.39	5	0	5	0	0
SCAF_89	46547	1774	38.11	887	0	550	337	1.63
SCAF_890	7142	220	30.80	110	0	82	28	2.93
SCAF_891	7028	326	46.39	163	0	114	49	2.33
SCAF_892	7025	344	48.97	172	0	121	51	2.37
SCAF_893	7015	188	26.80	94	0	53	41	1.29
SCAF_894	6958	338	48.58	169	0	41	128	0.32
SCAF_895	6948	318	45.77	159	0	109	50	2.18
SCAF_896	6829	0	0.00	0	0	0	0	0
SCAF_897	6804	166	24.40	83	0	51	32	1.59
SCAF_898	6754	50	7.40	25	0	20	5	4.00
SCAF_899	6732	206	30.60	103	0	32	71	0.45
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	1788	38.68	894	0	565	329	1.72
SCAF_900	6698	96	14.33	48	0	36	12	3.00
SCAF_901	6642	114	17.16	57	0	10	47	0.21
SCAF_902	6588	148	22.47	74	0	49	25	1.96
SCAF_903	6549	284	43.37	142	0	90	52	1.73
SCAF_904	6496	274	42.18	137	0	62	75	0.83
SCAF_905	6483	38	5.86	19	0	12	7	1.71
SCAF_906	6367	24	3.77	12	0	9	3	3.00
SCAF_907	6367	78	12.25	39	0	33	6	5.50
SCAF_908	6228	2	0.32	1	0	1	0	0
SCAF_909	6173	144	23.33	72	0	47	25	1.88
SCAF_91	44916	2346	52.23	1173	0	788	385	2.05
SCAF_910	6170	12	1.94	6	0	2	4	0.50
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	20	0.45	10	0	3	7	0.43
SCAF_93	44136	1218	27.60	609	0	410	199	2.06
SCAF_94	43913	1206	27.46	603	0	380	223	1.70
SCAF_95	43808	1352	30.86	676	0	419	257	1.63
SCAF_96	43342	1576	36.36	788	0	572	216	2.65
SCAF_97	43038	32	0.74	16	0	5	11	0.45
SCAF_98	42896	1452	33.85	726	0	526	200	2.63
SCAF_99	42178	1558	36.94	779	0	536	243	2.21
Totals	51514314	810386	15.73	405193	0	253374	151819	1.67
