Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_539	16246	742	45.67	371	0	252	119	2.12
SCAF_54	65267	1452	22.25	726	0	546	180	3.03
SCAF_540	16245	846	52.08	423	0	262	161	1.63
SCAF_541	16215	724	44.65	362	0	208	154	1.35
SCAF_542	16208	418	25.79	209	0	141	68	2.07
SCAF_543	16160	674	41.71	337	0	145	192	0.76
SCAF_544	16140	592	36.68	296	0	185	111	1.67
SCAF_545	16102	756	46.95	378	0	252	126	2.00
SCAF_546	16083	618	38.43	309	0	172	137	1.26
SCAF_547	16037	794	49.51	397	0	261	136	1.92
SCAF_548	16034	644	40.16	322	0	207	115	1.80
SCAF_549	16030	734	45.79	367	0	235	132	1.78
SCAF_55	65114	2026	31.11	1013	0	732	281	2.60
SCAF_550	16027	788	49.17	394	0	261	133	1.96
SCAF_551	15990	386	24.14	193	0	149	44	3.39
SCAF_552	15913	506	31.80	253	0	192	61	3.15
SCAF_553	15906	422	26.53	211	0	165	46	3.59
SCAF_554	15898	672	42.27	336	0	176	160	1.10
SCAF_555	15891	624	39.27	312	0	177	135	1.31
SCAF_556	15885	656	41.30	328	0	177	151	1.17
SCAF_557	15855	720	45.41	360	0	235	125	1.88
SCAF_558	15839	654	41.29	327	0	199	128	1.55
SCAF_559	15827	578	36.52	289	0	143	146	0.98
SCAF_56	62812	2064	32.86	1032	0	722	310	2.33
SCAF_560	15823	396	25.03	198	0	156	42	3.71
SCAF_561	15791	538	34.07	269	0	122	147	0.83
SCAF_562	15777	14	0.89	7	0	5	2	2.50
SCAF_563	15776	432	27.38	216	0	159	57	2.79
SCAF_564	15761	732	46.44	366	0	98	268	0.37
SCAF_565	15717	718	45.68	359	0	192	167	1.15
SCAF_566	15706	630	40.11	315	0	204	111	1.84
SCAF_567	15696	704	44.85	352	0	208	144	1.44
SCAF_568	15657	584	37.30	292	0	128	164	0.78
SCAF_569	15650	434	27.73	217	0	170	47	3.62
SCAF_57	62187	1852	29.78	926	0	700	226	3.10
SCAF_570	15646	660	42.18	330	0	254	76	3.34
SCAF_571	15619	606	38.80	303	0	191	112	1.71
SCAF_572	15612	720	46.12	360	0	217	143	1.52
SCAF_573	15605	702	44.99	351	0	202	149	1.36
SCAF_574	15575	562	36.08	281	0	210	71	2.96
SCAF_575	15573	424	27.23	212	0	125	87	1.44
SCAF_576	15571	762	48.94	381	0	248	133	1.86
SCAF_577	15544	612	39.37	306	0	160	146	1.10
SCAF_578	15521	508	32.73	254	0	163	91	1.79
SCAF_579	15497	714	46.07	357	0	202	155	1.30
SCAF_58	61544	2542	41.30	1271	0	688	583	1.18
SCAF_580	15481	514	33.20	257	0	124	133	0.93
SCAF_581	15458	418	27.04	209	0	164	45	3.64
SCAF_582	15439	482	31.22	241	0	155	86	1.80
SCAF_583	15421	602	39.04	301	0	254	47	5.40
SCAF_584	15337	818	53.34	409	0	297	112	2.65
SCAF_585	15336	682	44.47	341	0	209	132	1.58
SCAF_586	15301	612	40.00	306	0	173	133	1.30
SCAF_587	15300	202	13.20	101	0	83	18	4.61
SCAF_588	15298	620	40.53	310	0	157	153	1.03
SCAF_589	15238	508	33.34	254	0	193	61	3.16
SCAF_59	61533	1462	23.76	731	0	552	179	3.08
SCAF_590	15205	314	20.65	157	0	108	49	2.20
SCAF_591	15162	222	14.64	111	0	84	27	3.11
SCAF_592	15154	618	40.78	309	0	124	185	0.67
SCAF_593	15087	706	46.80	353	0	151	202	0.75
SCAF_594	15082	342	22.68	171	0	131	40	3.27
SCAF_595	15055	518	34.41	259	0	168	91	1.85
SCAF_596	15045	848	56.36	424	0	243	181	1.34
SCAF_597	15030	616	40.98	308	0	85	223	0.38
SCAF_598	15027	576	38.33	288	0	199	89	2.24
SCAF_599	15000	310	20.67	155	0	130	25	5.20
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	1592	25.92	796	0	573	223	2.57
SCAF_600	14995	610	40.68	305	0	224	81	2.77
SCAF_601	14985	328	21.89	164	0	122	42	2.90
SCAF_602	14930	614	41.13	307	0	138	169	0.82
SCAF_603	14898	466	31.28	233	0	125	108	1.16
SCAF_604	14863	690	46.42	345	0	183	162	1.13
SCAF_605	14840	748	50.40	374	0	227	147	1.54
SCAF_606	14808	424	28.63	212	0	115	97	1.19
SCAF_607	14807	384	25.93	192	0	155	37	4.19
SCAF_608	14785	614	41.53	307	0	224	83	2.70
SCAF_609	14742	60	4.07	30	0	22	8	2.75
SCAF_61	61115	1760	28.80	880	0	693	187	3.71
SCAF_610	14738	648	43.97	324	0	183	141	1.30
SCAF_611	14737	174	11.81	87	0	59	28	2.11
SCAF_612	14712	16	1.09	8	0	1	7	0.14
SCAF_613	14708	350	23.80	175	0	128	47	2.72
SCAF_614	14694	452	30.76	226	0	153	73	2.10
SCAF_615	14684	666	45.36	333	0	190	143	1.33
SCAF_616	14676	538	36.66	269	0	170	99	1.72
SCAF_617	14662	560	38.19	280	0	219	61	3.59
SCAF_618	14658	682	46.53	341	0	168	173	0.97
SCAF_619	14650	464	31.67	232	0	166	66	2.52
SCAF_62	59972	2050	34.18	1025	0	723	302	2.39
SCAF_620	14639	488	33.34	244	0	183	61	3.00
SCAF_621	14614	410	28.06	205	0	106	99	1.07
SCAF_622	14596	648	44.40	324	0	255	69	3.70
SCAF_623	14590	594	40.71	297	0	224	73	3.07
SCAF_624	14581	530	36.35	265	0	162	103	1.57
SCAF_625	14547	566	38.91	283	0	219	64	3.42
SCAF_626	14527	648	44.61	324	0	192	132	1.45
SCAF_627	14523	618	42.55	309	0	147	162	0.91
SCAF_628	14498	382	26.35	191	0	111	80	1.39
SCAF_629	14453	622	43.04	311	0	172	139	1.24
SCAF_63	59743	2854	47.77	1427	0	884	543	1.63
SCAF_630	14414	430	29.83	215	0	125	90	1.39
SCAF_631	14395	584	40.57	292	0	146	146	1.00
SCAF_632	14385	660	45.88	330	0	90	240	0.38
SCAF_633	14371	592	41.19	296	0	188	108	1.74
SCAF_634	14371	494	34.37	247	0	150	97	1.55
SCAF_635	14280	594	41.60	297	0	183	114	1.61
SCAF_636	14276	570	39.93	285	0	144	141	1.02
SCAF_637	14236	294	20.65	147	0	89	58	1.53
SCAF_638	14229	606	42.59	303	0	160	143	1.12
SCAF_639	14202	574	40.42	287	0	165	122	1.35
SCAF_64	58841	2036	34.60	1018	0	729	289	2.52
SCAF_640	14111	740	52.44	370	0	262	108	2.43
SCAF_641	14088	502	35.63	251	0	117	134	0.87
SCAF_642	14005	566	40.41	283	0	121	162	0.75
SCAF_643	13977	8	0.57	4	0	1	3	0.33
SCAF_644	13890	686	49.39	343	0	226	117	1.93
SCAF_645	13875	608	43.82	304	0	117	187	0.63
SCAF_646	13874	358	25.80	179	0	132	47	2.81
SCAF_647	13848	544	39.28	272	0	138	134	1.03
SCAF_648	13847	586	42.32	293	0	181	112	1.62
SCAF_649	13838	458	33.10	229	0	150	79	1.90
SCAF_65	58838	2074	35.25	1037	0	755	282	2.68
SCAF_650	13812	604	43.73	302	0	201	101	1.99
SCAF_651	13758	264	19.19	132	0	101	31	3.26
SCAF_652	13727	648	47.21	324	0	148	176	0.84
SCAF_653	13703	470	34.30	235	0	145	90	1.61
SCAF_654	13701	562	41.02	281	0	166	115	1.44
SCAF_655	13677	656	47.96	328	0	230	98	2.35
SCAF_656	13622	600	44.05	300	0	149	151	0.99
SCAF_657	13584	674	49.62	337	0	232	105	2.21
SCAF_658	13583	582	42.85	291	0	144	147	0.98
SCAF_659	13535	532	39.31	266	0	128	138	0.93
SCAF_66	58483	1672	28.59	836	0	581	255	2.28
SCAF_660	13535	658	48.61	329	0	187	142	1.32
SCAF_661	13499	634	46.97	317	0	177	140	1.26
SCAF_662	13464	464	34.46	232	0	168	64	2.62
SCAF_663	13438	458	34.08	229	0	191	38	5.03
SCAF_664	13385	12	0.90	6	0	2	4	0.50
SCAF_665	13357	618	46.27	309	0	197	112	1.76
SCAF_666	13330	608	45.61	304	0	165	139	1.19
SCAF_667	13327	586	43.97	293	0	205	88	2.33
SCAF_668	13319	528	39.64	264	0	180	84	2.14
SCAF_669	13303	580	43.60	290	0	181	109	1.66
SCAF_67	57162	1394	24.39	697	0	556	141	3.94
SCAF_670	13293	508	38.22	254	0	91	163	0.56
SCAF_671	13288	320	24.08	160	0	119	41	2.90
SCAF_672	13266	504	37.99	252	0	124	128	0.97
SCAF_673	13189	292	22.14	146	0	107	39	2.74
SCAF_674	13149	320	24.34	160	0	112	48	2.33
SCAF_675	13128	498	37.93	249	0	178	71	2.51
SCAF_676	13120	150	11.43	75	0	48	27	1.78
SCAF_677	13080	580	44.34	290	0	181	109	1.66
SCAF_678	13050	512	39.23	256	0	131	125	1.05
SCAF_679	13043	572	43.85	286	0	171	115	1.49
SCAF_68	56404	1874	33.22	937	0	743	194	3.83
SCAF_680	13008	512	39.36	256	0	162	94	1.72
SCAF_681	13001	406	31.23	203	0	127	76	1.67
SCAF_682	12997	438	33.70	219	0	153	66	2.32
SCAF_683	12986	528	40.66	264	0	130	134	0.97
SCAF_684	12871	664	51.59	332	0	212	120	1.77
SCAF_685	12842	694	54.04	347	0	178	169	1.05
SCAF_686	12830	560	43.65	280	0	184	96	1.92
SCAF_687	12781	580	45.38	290	0	131	159	0.82
SCAF_688	12768	404	31.64	202	0	159	43	3.70
SCAF_689	12768	504	39.47	252	0	118	134	0.88
SCAF_69	55942	2418	43.22	1209	0	634	575	1.10
SCAF_690	12764	508	39.80	254	0	148	106	1.40
SCAF_691	12677	572	45.12	286	0	194	92	2.11
SCAF_692	12675	514	40.55	257	0	162	95	1.71
SCAF_693	12651	562	44.42	281	0	192	89	2.16
SCAF_694	12646	378	29.89	189	0	131	58	2.26
SCAF_695	12643	270	21.36	135	0	96	39	2.46
SCAF_696	12633	456	36.10	228	0	123	105	1.17
SCAF_697	12625	556	44.04	278	0	120	158	0.76
SCAF_698	12617	386	30.59	193	0	133	60	2.22
SCAF_699	12540	530	42.26	265	0	157	108	1.45
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	1726	30.98	863	0	606	257	2.36
SCAF_700	12515	904	72.23	452	0	326	126	2.59
SCAF_701	12482	562	45.02	281	0	162	119	1.36
SCAF_702	12461	510	40.93	255	0	188	67	2.81
SCAF_703	12456	426	34.20	213	0	166	47	3.53
SCAF_704	12456	374	30.03	187	0	141	46	3.07
SCAF_705	12358	386	31.23	193	0	132	61	2.16
SCAF_706	12350	400	32.39	200	0	133	67	1.99
SCAF_707	12343	540	43.75	270	0	179	91	1.97
SCAF_708	12333	484	39.24	242	0	151	91	1.66
SCAF_709	12319	14	1.14	7	0	4	3	1.33
SCAF_71	55604	1802	32.41	901	0	689	212	3.25
SCAF_710	12288	454	36.95	227	0	138	89	1.55
SCAF_711	12252	374	30.53	187	0	140	47	2.98
SCAF_712	12218	728	59.58	364	0	230	134	1.72
SCAF_713	12177	258	21.19	129	0	109	20	5.45
SCAF_714	12167	594	48.82	297	0	202	95	2.13
SCAF_715	12163	204	16.77	102	0	43	59	0.73
SCAF_716	12143	424	34.92	212	0	94	118	0.80
SCAF_717	12102	400	33.05	200	0	147	53	2.77
SCAF_718	12099	540	44.63	270	0	129	141	0.91
SCAF_719	12095	560	46.30	280	0	168	112	1.50
SCAF_72	54709	2582	47.20	1291	0	452	839	0.54
SCAF_720	12085	592	48.99	296	0	198	98	2.02
SCAF_721	12078	554	45.87	277	0	180	97	1.86
SCAF_722	12066	430	35.64	215	0	175	40	4.38
SCAF_723	12015	474	39.45	237	0	98	139	0.71
SCAF_724	12004	414	34.49	207	0	131	76	1.72
SCAF_725	11949	490	41.01	245	0	158	87	1.82
SCAF_726	11911	624	52.39	312	0	208	104	2.00
SCAF_727	11900	416	34.96	208	0	126	82	1.54
SCAF_728	11869	348	29.32	174	0	111	63	1.76
SCAF_729	11788	398	33.76	199	0	138	61	2.26
SCAF_73	52157	2734	52.42	1367	0	567	800	0.71
SCAF_730	11785	362	30.72	181	0	134	47	2.85
SCAF_731	11750	572	48.68	286	0	93	193	0.48
SCAF_732	11699	566	48.38	283	0	214	69	3.10
SCAF_733	11674	528	45.23	264	0	143	121	1.18
SCAF_734	11658	502	43.06	251	0	133	118	1.13
SCAF_735	11648	336	28.85	168	0	126	42	3.00
SCAF_736	11642	460	39.51	230	0	106	124	0.85
SCAF_737	11612	404	34.79	202	0	119	83	1.43
SCAF_738	11595	492	42.43	246	0	154	92	1.67
SCAF_739	11525	526	45.64	263	0	156	107	1.46
SCAF_74	52077	1694	32.53	847	0	579	268	2.16
SCAF_740	11505	410	35.64	205	0	83	122	0.68
SCAF_741	11492	452	39.33	226	0	123	103	1.19
SCAF_742	11467	10	0.87	5	0	4	1	4.00
SCAF_743	11404	368	32.27	184	0	120	64	1.88
SCAF_744	11377	514	45.18	257	0	177	80	2.21
SCAF_745	11364	476	41.89	238	0	123	115	1.07
SCAF_746	11318	408	36.05	204	0	140	64	2.19
SCAF_747	11311	618	54.64	309	0	210	99	2.12
SCAF_748	11306	320	28.30	160	0	126	34	3.71
SCAF_749	11299	462	40.89	231	0	169	62	2.73
SCAF_75	51185	1446	28.25	723	0	511	212	2.41
SCAF_750	11284	584	51.75	292	0	199	93	2.14
SCAF_751	11276	598	53.03	299	0	191	108	1.77
SCAF_752	11267	548	48.64	274	0	181	93	1.95
SCAF_753	11254	492	43.72	246	0	152	94	1.62
SCAF_754	11236	418	37.20	209	0	110	99	1.11
SCAF_755	11231	468	41.67	234	0	100	134	0.75
SCAF_756	11200	306	27.32	153	0	115	38	3.03
SCAF_757	11195	598	53.42	299	0	155	144	1.08
SCAF_758	11126	520	46.74	260	0	173	87	1.99
SCAF_759	11118	380	34.18	190	0	82	108	0.76
SCAF_76	50428	56	1.11	28	0	22	6	3.67
SCAF_760	11100	562	50.63	281	0	210	71	2.96
SCAF_761	11097	412	37.13	206	0	126	80	1.57
SCAF_762	11029	346	31.37	173	0	107	66	1.62
SCAF_763	11019	78	7.08	39	0	28	11	2.55
SCAF_764	10979	176	16.03	88	0	68	20	3.40
SCAF_765	10957	556	50.74	278	0	182	96	1.90
SCAF_766	10940	498	45.52	249	0	130	119	1.09
SCAF_767	10913	394	36.10	197	0	162	35	4.63
SCAF_768	10886	184	16.90	92	0	73	19	3.84
SCAF_769	10867	392	36.07	196	0	99	97	1.02
SCAF_77	50384	386	7.66	193	0	133	60	2.22
SCAF_770	10816	518	47.89	259	0	192	67	2.87
SCAF_771	10810	456	42.18	228	0	127	101	1.26
SCAF_772	10709	468	43.70	234	0	121	113	1.07
SCAF_773	10688	368	34.43	184	0	126	58	2.17
SCAF_774	10648	326	30.62	163	0	126	37	3.41
SCAF_775	10642	376	35.33	188	0	102	86	1.19
SCAF_776	10612	374	35.24	187	0	107	80	1.34
SCAF_777	10608	154	14.52	77	0	45	32	1.41
SCAF_778	10604	448	42.25	224	0	123	101	1.22
SCAF_779	10578	508	48.02	254	0	142	112	1.27
SCAF_78	49366	1782	36.10	891	0	593	298	1.99
SCAF_780	10571	354	33.49	177	0	101	76	1.33
SCAF_781	10511	554	52.71	277	0	218	59	3.69
SCAF_782	10492	456	43.46	228	0	116	112	1.04
SCAF_783	10421	388	37.23	194	0	76	118	0.64
SCAF_784	10379	180	17.34	90	0	68	22	3.09
SCAF_785	10337	418	40.44	209	0	130	79	1.65
SCAF_786	10326	424	41.06	212	0	124	88	1.41
SCAF_787	10326	518	50.16	259	0	172	87	1.98
SCAF_788	10316	380	36.84	190	0	113	77	1.47
SCAF_789	10256	162	15.80	81	0	40	41	0.98
SCAF_79	49160	1500	30.51	750	0	538	212	2.54
SCAF_790	10228	364	35.59	182	0	133	49	2.71
SCAF_791	10185	362	35.54	181	0	72	109	0.66
SCAF_792	10184	392	38.49	196	0	116	80	1.45
SCAF_793	10160	154	15.16	77	0	49	28	1.75
SCAF_794	10147	354	34.89	177	0	106	71	1.49
SCAF_795	10110	240	23.74	120	0	97	23	4.22
SCAF_796	10045	462	45.99	231	0	161	70	2.30
SCAF_797	10015	390	38.94	195	0	133	62	2.15
SCAF_798	10012	476	47.54	238	0	111	127	0.87
SCAF_799	9978	130	13.03	65	0	43	22	1.95
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	1786	36.47	893	0	640	253	2.53
SCAF_800	9947	288	28.95	144	0	113	31	3.65
SCAF_801	9941	386	38.83	193	0	104	89	1.17
SCAF_802	9910	374	37.74	187	0	123	64	1.92
SCAF_803	9879	408	41.30	204	0	123	81	1.52
SCAF_804	9861	262	26.57	131	0	102	29	3.52
SCAF_805	9859	406	41.18	203	0	116	87	1.33
SCAF_806	9855	460	46.68	230	0	113	117	0.97
SCAF_807	9792	524	53.51	262	0	120	142	0.85
SCAF_808	9784	406	41.50	203	0	81	122	0.66
SCAF_809	9773	282	28.86	141	0	108	33	3.27
SCAF_81	48848	1878	38.45	939	0	564	375	1.50
SCAF_810	9756	418	42.85	209	0	131	78	1.68
SCAF_811	9753	424	43.47	212	0	138	74	1.86
SCAF_812	9719	350	36.01	175	0	122	53	2.30
SCAF_813	9715	346	35.62	173	0	124	49	2.53
SCAF_814	9708	460	47.38	230	0	155	75	2.07
SCAF_815	9700	392	40.41	196	0	120	76	1.58
SCAF_816	9673	372	38.46	186	0	114	72	1.58
SCAF_817	9638	282	29.26	141	0	54	87	0.62
SCAF_818	9601	434	45.20	217	0	128	89	1.44
SCAF_819	9601	362	37.70	181	0	92	89	1.03
SCAF_82	48542	1080	22.25	540	0	437	103	4.24
SCAF_820	9550	60	6.28	30	0	21	9	2.33
SCAF_821	9533	398	41.75	199	0	110	89	1.24
SCAF_822	9498	372	39.17	186	0	109	77	1.42
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	242	25.59	121	0	64	57	1.12
SCAF_825	9446	250	26.47	125	0	94	31	3.03
SCAF_826	9385	278	29.62	139	0	94	45	2.09
SCAF_827	9376	194	20.69	97	0	65	32	2.03
SCAF_828	9365	416	44.42	208	0	141	67	2.10
SCAF_829	9320	184	19.74	92	0	67	25	2.68
SCAF_83	48542	2288	47.13	1144	0	388	756	0.51
SCAF_830	9303	380	40.85	190	0	108	82	1.32
SCAF_831	9295	152	16.35	76	0	44	32	1.38
SCAF_832	9282	410	44.17	205	0	119	86	1.38
SCAF_833	9263	252	27.21	126	0	79	47	1.68
SCAF_834	9159	148	16.16	74	0	44	30	1.47
SCAF_835	9159	368	40.18	184	0	84	100	0.84
SCAF_836	9157	390	42.59	195	0	139	56	2.48
SCAF_837	9095	426	46.84	213	0	148	65	2.28
SCAF_838	9078	310	34.15	155	0	111	44	2.52
SCAF_839	9057	86	9.50	43	0	26	17	1.53
SCAF_84	47775	1928	40.36	964	0	586	378	1.55
SCAF_840	9014	418	46.37	209	0	134	75	1.79
SCAF_841	8986	230	25.60	115	0	89	26	3.42
SCAF_842	8986	240	26.71	120	0	76	44	1.73
SCAF_843	8952	124	13.85	62	0	31	31	1.00
SCAF_844	8935	220	24.62	110	0	82	28	2.93
SCAF_845	8927	230	25.76	115	0	81	34	2.38
SCAF_846	8908	164	18.41	82	0	49	33	1.48
SCAF_847	8868	388	43.75	194	0	132	62	2.13
SCAF_848	8867	308	34.74	154	0	77	77	1.00
SCAF_849	8825	248	28.10	124	0	84	40	2.10
SCAF_85	47318	1690	35.72	845	0	569	276	2.06
SCAF_850	8771	398	45.38	199	0	114	85	1.34
SCAF_851	8703	346	39.76	173	0	78	95	0.82
SCAF_852	8695	444	51.06	222	0	164	58	2.83
SCAF_853	8662	20	2.31	10	0	7	3	2.33
SCAF_854	8634	362	41.93	181	0	104	77	1.35
SCAF_855	8630	388	44.96	194	0	126	68	1.85
SCAF_856	8617	0	0.00	0	0	0	0	0
SCAF_857	8469	368	43.45	184	0	98	86	1.14
SCAF_858	8431	316	37.48	158	0	117	41	2.85
SCAF_859	8397	270	32.15	135	0	77	58	1.33
SCAF_86	46994	1220	25.96	610	0	424	186	2.28
SCAF_860	8390	282	33.61	141	0	113	28	4.04
SCAF_861	8357	468	56.00	234	0	159	75	2.12
SCAF_862	8342	202	24.21	101	0	69	32	2.16
SCAF_863	8337	332	39.82	166	0	100	66	1.52
SCAF_864	8258	230	27.85	115	0	82	33	2.48
SCAF_865	8103	356	43.93	178	0	129	49	2.63
SCAF_866	8034	154	19.17	77	0	52	25	2.08
SCAF_867	8027	256	31.89	128	0	94	34	2.76
SCAF_868	8017	300	37.42	150	0	91	59	1.54
SCAF_869	8015	150	18.71	75	0	57	18	3.17
SCAF_87	46805	1452	31.02	726	0	548	178	3.08
SCAF_870	8015	254	31.69	127	0	49	78	0.63
SCAF_871	8000	328	41.00	164	0	106	58	1.83
SCAF_872	7790	312	40.05	156	0	103	53	1.94
SCAF_873	7773	292	37.57	146	0	89	57	1.56
SCAF_874	7763	188	24.22	94	0	73	21	3.48
SCAF_875	7721	270	34.97	135	0	95	40	2.38
SCAF_876	7701	38	4.93	19	0	16	3	5.33
SCAF_877	7680	314	40.89	157	0	107	50	2.14
SCAF_878	7622	384	50.38	192	0	114	78	1.46
SCAF_879	7582	322	42.47	161	0	125	36	3.47
SCAF_88	46738	1950	41.72	975	0	473	502	0.94
SCAF_880	7559	184	24.34	92	0	67	25	2.68
SCAF_881	7416	232	31.28	116	0	93	23	4.04
SCAF_882	7394	230	31.11	115	0	75	40	1.88
SCAF_883	7363	284	38.57	142	0	99	43	2.30
SCAF_884	7338	332	45.24	166	0	77	89	0.87
SCAF_885	7324	312	42.60	156	0	93	63	1.48
SCAF_886	7276	90	12.37	45	0	27	18	1.50
SCAF_887	7242	206	28.45	103	0	59	44	1.34
SCAF_888	7231	376	52.00	188	0	139	49	2.84
SCAF_889	7198	232	32.23	116	0	63	53	1.19
SCAF_89	46547	1336	28.70	668	0	455	213	2.14
SCAF_890	7142	380	53.21	190	0	127	63	2.02
SCAF_891	7028	312	44.39	156	0	103	53	1.94
SCAF_892	7025	292	41.57	146	0	103	43	2.40
SCAF_893	7015	274	39.06	137	0	76	61	1.25
SCAF_894	6958	308	44.27	154	0	58	96	0.60
SCAF_895	6948	360	51.81	180	0	121	59	2.05
SCAF_896	6829	2	0.29	1	0	1	0	0
SCAF_897	6804	308	45.27	154	0	99	55	1.80
SCAF_898	6754	148	21.91	74	0	53	21	2.52
SCAF_899	6732	268	39.81	134	0	63	71	0.89
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	1926	41.67	963	0	576	387	1.49
SCAF_900	6698	48	7.17	24	0	20	4	5.00
SCAF_901	6642	216	32.52	108	0	49	59	0.83
SCAF_902	6588	110	16.70	55	0	31	24	1.29
SCAF_903	6549	200	30.54	100	0	69	31	2.23
SCAF_904	6496	234	36.02	117	0	61	56	1.09
SCAF_905	6483	274	42.26	137	0	87	50	1.74
SCAF_906	6367	278	43.66	139	0	78	61	1.28
SCAF_907	6367	170	26.70	85	0	65	20	3.25
SCAF_908	6228	0	0.00	0	0	0	0	0
SCAF_909	6173	134	21.71	67	0	50	17	2.94
SCAF_91	44916	1418	31.57	709	0	503	206	2.44
SCAF_910	6170	142	23.01	71	0	36	35	1.03
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	32	0.72	16	0	5	11	0.45
SCAF_93	44136	1614	36.57	807	0	554	253	2.19
SCAF_94	43913	1496	34.07	748	0	471	277	1.70
SCAF_95	43808	1822	41.59	911	0	504	407	1.24
SCAF_96	43342	1342	30.96	671	0	476	195	2.44
SCAF_97	43038	70	1.63	35	0	17	18	0.94
SCAF_98	42896	1766	41.17	883	0	615	268	2.29
SCAF_99	42178	1158	27.46	579	0	419	160	2.62
Totals	51514314	812308	15.77	406154	0	258312	147842	1.75
