Chromosome	Length	Total Variants	VarPerKb	SNP	INDEL	Ts	Tv	Ts/Tv
SCAF_540	16245	450	27.70	0	225	2	5	0.40
SCAF_541	16215	308	18.99	0	154	3	1	3.00
SCAF_542	16208	330	20.36	0	165	1	2	0.50
SCAF_543	16160	490	30.32	0	245	2	8	0.25
SCAF_544	16140	190	11.77	0	95	0	0	0
SCAF_545	16102	486	30.18	0	243	4	9	0.44
SCAF_546	16083	1270	78.97	0	635	16	43	0.37
SCAF_547	16037	188	11.72	0	94	2	3	0.67
SCAF_548	16034	452	28.19	0	226	10	10	1.00
SCAF_549	16030	406	25.33	0	203	11	12	0.92
SCAF_55	65114	3368	51.72	0	1684	85	59	1.44
SCAF_550	16027	124	7.74	0	62	0	0	0
SCAF_551	15990	594	37.15	0	297	12	10	1.20
SCAF_552	15913	838	52.66	0	419	31	23	1.35
SCAF_553	15906	104	6.54	0	52	1	2	0.50
SCAF_554	15898	716	45.04	0	358	6	14	0.43
SCAF_555	15891	294	18.50	0	147	3	9	0.33
SCAF_556	15885	708	44.57	0	354	6	18	0.33
SCAF_557	15855	444	28.00	0	222	6	6	1.00
SCAF_558	15839	512	32.33	0	256	4	9	0.44
SCAF_559	15827	982	62.05	0	491	20	36	0.56
SCAF_56	62812	1794	28.56	0	897	31	30	1.03
SCAF_560	15823	422	26.67	0	211	14	3	4.67
SCAF_561	15791	1366	86.50	0	683	18	40	0.45
SCAF_562	15777	54	3.42	0	27	1	0	0
SCAF_563	15776	540	34.23	0	270	12	14	0.86
SCAF_564	15761	822	52.15	0	411	7	26	0.27
SCAF_565	15717	578	36.78	0	289	6	17	0.35
SCAF_566	15706	98	6.24	0	49	0	1	0.00
SCAF_567	15696	822	52.37	0	411	10	12	0.83
SCAF_568	15657	1086	69.36	0	543	14	34	0.41
SCAF_569	15650	40	2.56	0	20	0	0	0
SCAF_57	62187	1724	27.72	0	862	37	43	0.86
SCAF_570	15646	168	10.74	0	84	0	1	0.00
SCAF_571	15619	84	5.38	0	42	0	0	0
SCAF_572	15612	400	25.62	0	200	3	7	0.43
SCAF_573	15605	368	23.58	0	184	6	4	1.50
SCAF_574	15575	224	14.38	0	112	2	4	0.50
SCAF_575	15573	246	15.80	0	123	0	1	0.00
SCAF_576	15571	964	61.91	0	482	10	18	0.56
SCAF_577	15544	248	15.95	0	124	1	5	0.20
SCAF_578	15521	52	3.35	0	26	0	0	0
SCAF_579	15497	444	28.65	0	222	4	2	2.00
SCAF_58	61544	4498	73.09	0	2249	77	135	0.57
SCAF_580	15481	490	31.65	0	245	5	10	0.50
SCAF_581	15458	426	27.56	0	213	14	4	3.50
SCAF_582	15439	520	33.68	0	260	10	14	0.71
SCAF_583	15421	344	22.31	0	172	9	1	9.00
SCAF_584	15337	416	27.12	0	208	0	0	0
SCAF_585	15336	230	15.00	0	115	3	1	3.00
SCAF_586	15301	1156	75.55	0	578	18	34	0.53
SCAF_587	15300	1594	104.18	0	797	78	24	3.25
SCAF_588	15298	404	26.41	0	202	2	14	0.14
SCAF_589	15238	562	36.88	0	281	16	8	2.00
SCAF_59	61533	1412	22.95	0	706	34	26	1.31
SCAF_590	15205	614	40.38	0	307	9	12	0.75
SCAF_591	15162	742	48.94	0	371	23	19	1.21
SCAF_592	15154	186	12.27	0	93	0	1	0.00
SCAF_593	15087	698	46.26	0	349	7	24	0.29
SCAF_594	15082	654	43.36	0	327	24	13	1.85
SCAF_595	15055	1002	66.56	0	501	33	28	1.18
SCAF_596	15045	124	8.24	0	62	1	1	1.00
SCAF_597	15030	848	56.42	0	424	9	17	0.53
SCAF_598	15027	292	19.43	0	146	9	4	2.25
SCAF_599	15000	898	59.87	0	449	41	33	1.24
SCAF_6	1976889	0	0.00	0	0	0	0	0
SCAF_60	61411	3092	50.35	0	1546	103	46	2.24
SCAF_600	14995	330	22.01	0	165	4	6	0.67
SCAF_601	14985	450	30.03	0	225	10	11	0.91
SCAF_602	14930	856	57.33	0	428	9	24	0.38
SCAF_603	14898	426	28.59	0	213	3	14	0.21
SCAF_604	14863	806	54.23	0	403	8	22	0.36
SCAF_605	14840	188	12.67	0	94	1	0	0
SCAF_606	14808	90	6.08	0	45	0	0	0
SCAF_607	14807	948	64.02	0	474	24	17	1.41
SCAF_608	14785	514	34.76	0	257	7	14	0.50
SCAF_609	14742	176	11.94	0	88	2	2	1.00
SCAF_61	61115	3340	54.65	0	1670	132	99	1.33
SCAF_610	14738	672	45.60	0	336	6	17	0.35
SCAF_611	14737	606	41.12	0	303	18	12	1.50
SCAF_612	14712	6	0.41	0	3	0	0	0
SCAF_613	14708	374	25.43	0	187	14	10	1.40
SCAF_614	14694	362	24.64	0	181	3	0	0
SCAF_615	14684	226	15.39	0	113	0	4	0.00
SCAF_616	14676	42	2.86	0	21	0	0	0
SCAF_617	14662	342	23.33	0	171	7	8	0.88
SCAF_618	14658	848	57.85	0	424	9	17	0.53
SCAF_619	14650	578	39.45	0	289	10	4	2.50
SCAF_62	59972	1708	28.48	0	854	14	6	2.33
SCAF_620	14639	268	18.31	0	134	2	4	0.50
SCAF_621	14614	574	39.28	0	287	9	24	0.38
SCAF_622	14596	428	29.32	0	214	6	8	0.75
SCAF_623	14590	476	32.63	0	238	7	5	1.40
SCAF_624	14581	78	5.35	0	39	0	0	0
SCAF_625	14547	342	23.51	0	171	5	6	0.83
SCAF_626	14527	508	34.97	0	254	5	7	0.71
SCAF_627	14523	472	32.50	0	236	3	5	0.60
SCAF_628	14498	284	19.59	0	142	1	5	0.20
SCAF_629	14453	294	20.34	0	147	5	2	2.50
SCAF_63	59743	5030	84.19	0	2515	99	83	1.19
SCAF_630	14414	262	18.18	0	131	3	6	0.50
SCAF_631	14395	186	12.92	0	93	3	3	1.00
SCAF_632	14385	550	38.23	0	275	4	15	0.27
SCAF_633	14371	296	20.60	0	148	2	0	0
SCAF_634	14371	400	27.83	0	200	2	7	0.29
SCAF_635	14280	742	51.96	0	371	13	7	1.86
SCAF_636	14276	460	32.22	0	230	4	5	0.80
SCAF_637	14236	824	57.88	0	412	19	21	0.90
SCAF_638	14229	834	58.61	0	417	9	27	0.33
SCAF_639	14202	50	3.52	0	25	1	0	0
SCAF_64	58841	1294	21.99	0	647	27	12	2.25
SCAF_640	14111	312	22.11	0	156	8	4	2.00
SCAF_641	14088	1122	79.64	0	561	15	32	0.47
SCAF_642	14005	1054	75.26	0	527	11	40	0.28
SCAF_643	13977	30	2.15	0	15	0	0	0
SCAF_644	13890	288	20.73	0	144	1	2	0.50
SCAF_645	13875	1058	76.25	0	529	20	31	0.65
SCAF_646	13874	776	55.93	0	388	26	21	1.24
SCAF_647	13848	560	40.44	0	280	9	15	0.60
SCAF_648	13847	686	49.54	0	343	10	10	1.00
SCAF_649	13838	406	29.34	0	203	7	13	0.54
SCAF_65	58838	1686	28.65	0	843	35	15	2.33
SCAF_650	13812	406	29.39	0	203	2	5	0.40
SCAF_651	13758	514	37.36	0	257	14	11	1.27
SCAF_652	13727	404	29.43	0	202	2	2	1.00
SCAF_653	13703	250	18.24	0	125	4	2	2.00
SCAF_654	13701	90	6.57	0	45	0	0	0
SCAF_655	13677	204	14.92	0	102	2	2	1.00
SCAF_656	13622	722	53.00	0	361	10	14	0.71
SCAF_657	13584	226	16.64	0	113	1	0	0
SCAF_658	13583	938	69.06	0	469	11	33	0.33
SCAF_659	13535	1272	93.98	0	636	15	23	0.65
SCAF_66	58483	1428	24.42	0	714	31	12	2.58
SCAF_660	13535	62	4.58	0	31	0	0	0
SCAF_661	13499	424	31.41	0	212	4	5	0.80
SCAF_662	13464	124	9.21	0	62	1	0	0
SCAF_663	13438	264	19.65	0	132	7	4	1.75
SCAF_664	13385	28	2.09	0	14	0	0	0
SCAF_665	13357	86	6.44	0	43	0	0	0
SCAF_666	13330	726	54.46	0	363	8	23	0.35
SCAF_667	13327	426	31.97	0	213	8	6	1.33
SCAF_668	13319	212	15.92	0	106	3	3	1.00
SCAF_669	13303	650	48.86	0	325	14	5	2.80
SCAF_67	57162	1404	24.56	0	702	34	28	1.21
SCAF_670	13293	1274	95.84	0	637	14	48	0.29
SCAF_671	13288	824	62.01	0	412	19	13	1.46
SCAF_672	13266	258	19.45	0	129	4	7	0.57
SCAF_673	13189	180	13.65	0	90	1	0	0
SCAF_674	13149	700	53.24	0	350	12	15	0.80
SCAF_675	13128	682	51.95	0	341	20	14	1.43
SCAF_676	13120	486	37.04	0	243	14	8	1.75
SCAF_677	13080	726	55.50	0	363	7	13	0.54
SCAF_678	13050	110	8.43	0	55	1	2	0.50
SCAF_679	13043	282	21.62	0	141	3	3	1.00
SCAF_68	56404	1300	23.05	0	650	34	10	3.40
SCAF_680	13008	528	40.59	0	264	7	5	1.40
SCAF_681	13001	176	13.54	0	88	2	0	0
SCAF_682	12997	806	62.01	0	403	21	13	1.62
SCAF_683	12986	468	36.04	0	234	5	11	0.45
SCAF_684	12871	316	24.55	0	158	0	1	0.00
SCAF_685	12842	212	16.51	0	106	0	0	0
SCAF_686	12830	134	10.44	0	67	0	1	0.00
SCAF_687	12781	590	46.16	0	295	4	13	0.31
SCAF_688	12768	442	34.62	0	221	12	9	1.33
SCAF_689	12768	572	44.80	0	286	9	19	0.47
SCAF_69	55942	3140	56.13	0	1570	40	81	0.49
SCAF_690	12764	508	39.80	0	254	4	4	1.00
SCAF_691	12677	214	16.88	0	107	2	2	1.00
SCAF_692	12675	56	4.42	0	28	0	0	0
SCAF_693	12651	162	12.81	0	81	2	2	1.00
SCAF_694	12646	126	9.96	0	63	0	1	0.00
SCAF_695	12643	542	42.87	0	271	20	10	2.00
SCAF_696	12633	410	32.45	0	205	4	5	0.80
SCAF_697	12625	606	48.00	0	303	6	12	0.50
SCAF_698	12617	866	68.64	0	433	23	17	1.35
SCAF_699	12540	176	14.04	0	88	2	5	0.40
SCAF_7	1932263	0	0.00	0	0	0	0	0
SCAF_70	55722	3306	59.33	0	1653	129	94	1.37
SCAF_700	12515	82	6.55	0	41	0	0	0
SCAF_701	12482	94	7.53	0	47	0	1	0.00
SCAF_702	12461	368	29.53	0	184	7	11	0.64
SCAF_703	12456	550	44.16	0	275	24	7	3.43
SCAF_704	12456	120	9.63	0	60	0	1	0.00
SCAF_705	12358	142	11.49	0	71	2	1	2.00
SCAF_706	12350	812	65.75	0	406	23	24	0.96
SCAF_707	12343	132	10.69	0	66	2	0	0
SCAF_708	12333	52	4.22	0	26	0	0	0
SCAF_709	12319	48	3.90	0	24	0	2	0.00
SCAF_71	55604	3190	57.37	0	1595	113	99	1.14
SCAF_710	12288	220	17.90	0	110	0	1	0.00
SCAF_711	12252	750	61.21	0	375	27	20	1.35
SCAF_712	12218	1086	88.89	0	543	35	36	0.97
SCAF_713	12177	698	57.32	0	349	26	18	1.44
SCAF_714	12167	352	28.93	0	176	5	3	1.67
SCAF_715	12163	84	6.91	0	42	0	1	0.00
SCAF_716	12143	390	32.12	0	195	4	14	0.29
SCAF_717	12102	76	6.28	0	38	0	0	0
SCAF_718	12099	332	27.44	0	166	7	7	1.00
SCAF_719	12095	338	27.95	0	169	1	5	0.20
SCAF_72	54709	1292	23.62	0	646	5	31	0.16
SCAF_720	12085	382	31.61	0	191	4	9	0.44
SCAF_721	12078	254	21.03	0	127	2	2	1.00
SCAF_722	12066	284	23.54	0	142	6	0	0
SCAF_723	12015	898	74.74	0	449	11	17	0.65
SCAF_724	12004	512	42.65	0	256	7	9	0.78
SCAF_725	11949	460	38.50	0	230	6	12	0.50
SCAF_726	11911	220	18.47	0	110	2	1	2.00
SCAF_727	11900	198	16.64	0	99	0	2	0.00
SCAF_728	11869	456	38.42	0	228	5	9	0.56
SCAF_729	11788	886	75.16	0	443	26	17	1.53
SCAF_73	52157	1314	25.19	0	657	12	39	0.31
SCAF_730	11785	772	65.51	0	386	23	20	1.15
SCAF_731	11750	606	51.57	0	303	7	20	0.35
SCAF_732	11699	250	21.37	0	125	4	4	1.00
SCAF_733	11674	110	9.42	0	55	0	0	0
SCAF_734	11658	316	27.11	0	158	2	7	0.29
SCAF_735	11648	496	42.58	0	248	8	8	1.00
SCAF_736	11642	756	64.94	0	378	9	28	0.32
SCAF_737	11612	58	4.99	0	29	0	0	0
SCAF_738	11595	44	3.79	0	22	1	0	0
SCAF_739	11525	1486	128.94	0	743	25	24	1.04
SCAF_74	52077	2908	55.84	0	1454	98	78	1.26
SCAF_740	11505	682	59.28	0	341	7	24	0.29
SCAF_741	11492	400	34.81	0	200	3	5	0.60
SCAF_742	11467	12	1.05	0	6	0	0	0
SCAF_743	11404	48	4.21	0	24	1	0	0
SCAF_744	11377	464	40.78	0	232	3	7	0.43
SCAF_745	11364	358	31.50	0	179	4	11	0.36
SCAF_746	11318	270	23.86	0	135	2	3	0.67
SCAF_747	11311	566	50.04	0	283	7	1	7.00
SCAF_748	11306	274	24.23	0	137	4	7	0.57
SCAF_749	11299	232	20.53	0	116	5	4	1.25
SCAF_75	51185	1708	33.37	0	854	44	33	1.33
SCAF_750	11284	230	20.38	0	115	2	3	0.67
SCAF_751	11276	266	23.59	0	133	2	2	1.00
SCAF_752	11267	128	11.36	0	64	0	1	0.00
SCAF_753	11254	214	19.02	0	107	3	5	0.60
SCAF_754	11236	878	78.14	0	439	13	17	0.76
SCAF_755	11231	330	29.38	0	165	1	1	1.00
SCAF_756	11200	550	49.11	0	275	15	17	0.88
SCAF_757	11195	366	32.69	0	183	8	10	0.80
SCAF_758	11126	240	21.57	0	120	2	0	0
SCAF_759	11118	486	43.71	0	243	5	8	0.62
SCAF_76	50428	204	4.05	0	102	1	2	0.50
SCAF_760	11100	164	14.77	0	82	1	9	0.11
SCAF_761	11097	222	20.01	0	111	3	3	1.00
SCAF_762	11029	136	12.33	0	68	2	1	2.00
SCAF_763	11019	172	15.61	0	86	2	0	0
SCAF_764	10979	682	62.12	0	341	11	6	1.83
SCAF_765	10957	18	1.64	0	9	0	0	0
SCAF_766	10940	452	41.32	0	226	5	8	0.62
SCAF_767	10913	156	14.29	0	78	5	2	2.50
SCAF_768	10886	344	31.60	0	172	9	6	1.50
SCAF_769	10867	164	15.09	0	82	0	4	0.00
SCAF_77	50384	210	4.17	0	105	7	2	3.50
SCAF_770	10816	196	18.12	0	98	0	3	0.00
SCAF_771	10810	64	5.92	0	32	0	0	0
SCAF_772	10709	196	18.30	0	98	3	4	0.75
SCAF_773	10688	736	68.86	0	368	15	19	0.79
SCAF_774	10648	376	35.31	0	188	5	8	0.62
SCAF_775	10642	24	2.26	0	12	0	0	0
SCAF_776	10612	126	11.87	0	63	0	3	0.00
SCAF_777	10608	496	46.76	0	248	10	8	1.25
SCAF_778	10604	506	47.72	0	253	10	4	2.50
SCAF_779	10578	164	15.50	0	82	0	1	0.00
SCAF_78	49366	3324	67.33	0	1662	90	83	1.08
SCAF_780	10571	14	1.32	0	7	0	0	0
SCAF_781	10511	126	11.99	0	63	2	4	0.50
SCAF_782	10492	42	4.00	0	21	0	0	0
SCAF_783	10421	488	46.83	0	244	5	21	0.24
SCAF_784	10379	418	40.27	0	209	12	12	1.00
SCAF_785	10337	480	46.44	0	240	8	10	0.80
SCAF_786	10326	370	35.83	0	185	5	4	1.25
SCAF_787	10326	140	13.56	0	70	2	1	2.00
SCAF_788	10316	200	19.39	0	100	2	2	1.00
SCAF_789	10256	8	0.78	0	4	0	0	0
SCAF_79	49160	1158	23.56	0	579	24	10	2.40
SCAF_790	10228	240	23.46	0	120	3	1	3.00
SCAF_791	10185	578	56.75	0	289	8	13	0.62
SCAF_792	10184	418	41.04	0	209	8	10	0.80
SCAF_793	10160	160	15.75	0	80	5	2	2.50
SCAF_794	10147	58	5.72	0	29	0	0	0
SCAF_795	10110	56	5.54	0	28	0	0	0
SCAF_796	10045	30	2.99	0	15	0	0	0
SCAF_797	10015	244	24.36	0	122	2	3	0.67
SCAF_798	10012	520	51.94	0	260	6	10	0.60
SCAF_799	9978	164	16.44	0	82	1	2	0.50
SCAF_8	1669080	0	0.00	0	0	0	0	0
SCAF_80	48966	3734	76.26	0	1867	91	93	0.98
SCAF_800	9947	362	36.39	0	181	13	4	3.25
SCAF_801	9941	448	45.07	0	224	8	7	1.14
SCAF_802	9910	20	2.02	0	10	0	0	0
SCAF_803	9879	454	45.96	0	227	5	2	2.50
SCAF_804	9861	368	37.32	0	184	18	11	1.64
SCAF_805	9859	102	10.35	0	51	0	0	0
SCAF_806	9855	888	90.11	0	444	16	24	0.67
SCAF_807	9792	248	25.33	0	124	2	5	0.40
SCAF_808	9784	494	50.49	0	247	3	11	0.27
SCAF_809	9773	160	16.37	0	80	3	1	3.00
SCAF_81	48848	900	18.42	0	450	7	19	0.37
SCAF_810	9756	156	15.99	0	78	0	0	0
SCAF_811	9753	584	59.88	0	292	5	8	0.62
SCAF_812	9719	122	12.55	0	61	0	0	0
SCAF_813	9715	182	18.73	0	91	2	2	1.00
SCAF_814	9708	346	35.64	0	173	4	9	0.44
SCAF_815	9700	274	28.25	0	137	2	2	1.00
SCAF_816	9673	266	27.50	0	133	5	5	1.00
SCAF_817	9638	498	51.67	0	249	3	10	0.30
SCAF_818	9601	326	33.95	0	163	2	16	0.12
SCAF_819	9601	526	54.79	0	263	7	10	0.70
SCAF_82	48542	1504	30.98	0	752	26	19	1.37
SCAF_820	9550	20	2.09	0	10	0	0	0
SCAF_821	9533	270	28.32	0	135	1	4	0.25
SCAF_822	9498	384	40.43	0	192	3	4	0.75
SCAF_823	9466	0	0.00	0	0	0	0	0
SCAF_824	9457	106	11.21	0	53	0	1	0.00
SCAF_825	9446	216	22.87	0	108	4	1	4.00
SCAF_826	9385	396	42.19	0	198	7	6	1.17
SCAF_827	9376	296	31.57	0	148	4	4	1.00
SCAF_828	9365	114	12.17	0	57	3	0	0
SCAF_829	9320	224	24.03	0	112	3	2	1.50
SCAF_83	48542	2046	42.15	0	1023	8	43	0.19
SCAF_830	9303	238	25.58	0	119	4	3	1.33
SCAF_831	9295	86	9.25	0	43	2	0	0
SCAF_832	9282	472	50.85	0	236	6	10	0.60
SCAF_833	9263	80	8.64	0	40	0	0	0
SCAF_834	9159	464	50.66	0	232	2	3	0.67
SCAF_835	9159	770	84.07	0	385	9	37	0.24
SCAF_836	9157	462	50.45	0	231	9	15	0.60
SCAF_837	9095	64	7.04	0	32	0	0	0
SCAF_838	9078	372	40.98	0	186	9	4	2.25
SCAF_839	9057	218	24.07	0	109	9	1	9.00
SCAF_84	47775	1446	30.27	0	723	23	25	0.92
SCAF_840	9014	294	32.62	0	147	2	1	2.00
SCAF_841	8986	532	59.20	0	266	11	7	1.57
SCAF_842	8986	14	1.56	0	7	0	0	0
SCAF_843	8952	80	8.94	0	40	0	1	0.00
SCAF_844	8935	332	37.16	0	166	3	1	3.00
SCAF_845	8927	300	33.61	0	150	13	11	1.18
SCAF_846	8908	182	20.43	0	91	1	0	0
SCAF_847	8868	410	46.23	0	205	3	5	0.60
SCAF_848	8867	108	12.18	0	54	0	0	0
SCAF_849	8825	354	40.11	0	177	13	6	2.17
SCAF_85	47318	3482	73.59	0	1741	98	101	0.97
SCAF_850	8771	164	18.70	0	82	2	2	1.00
SCAF_851	8703	710	81.58	0	355	9	28	0.32
SCAF_852	8695	108	12.42	0	54	0	1	0.00
SCAF_853	8662	20	2.31	0	10	0	0	0
SCAF_854	8634	64	7.41	0	32	0	1	0.00
SCAF_855	8630	30	3.48	0	15	0	0	0
SCAF_856	8617	6	0.70	0	3	0	0	0
SCAF_857	8469	550	64.94	0	275	7	8	0.88
SCAF_858	8431	108	12.81	0	54	2	0	0
SCAF_859	8397	100	11.91	0	50	0	0	0
SCAF_86	46994	3180	67.67	0	1590	110	83	1.33
SCAF_860	8390	78	9.30	0	39	1	2	0.50
SCAF_861	8357	52	6.22	0	26	0	0	0
SCAF_862	8342	952	114.12	0	476	20	21	0.95
SCAF_863	8337	44	5.28	0	22	0	0	0
SCAF_864	8258	150	18.16	0	75	1	2	0.50
SCAF_865	8103	162	19.99	0	81	4	5	0.80
SCAF_866	8034	130	16.18	0	65	2	0	0
SCAF_867	8027	232	28.90	0	116	8	7	1.14
SCAF_868	8017	284	35.42	0	142	6	1	6.00
SCAF_869	8015	142	17.72	0	71	2	0	0
SCAF_87	46805	3176	67.86	0	1588	132	74	1.78
SCAF_870	8015	280	34.93	0	140	1	5	0.20
SCAF_871	8000	24	3.00	0	12	0	0	0
SCAF_872	7790	178	22.85	0	89	5	4	1.25
SCAF_873	7773	20	2.57	0	10	1	0	0
SCAF_874	7763	384	49.47	0	192	7	11	0.64
SCAF_875	7721	116	15.02	0	58	0	0	0
SCAF_876	7701	216	28.05	0	108	4	5	0.80
SCAF_877	7680	18	2.34	0	9	0	0	0
SCAF_878	7622	290	38.05	0	145	7	5	1.40
SCAF_879	7582	124	16.35	0	62	0	0	0
SCAF_88	46738	3778	80.83	0	1889	35	128	0.27
SCAF_880	7559	210	27.78	0	105	7	5	1.40
SCAF_881	7416	968	130.53	0	484	26	11	2.36
SCAF_882	7394	478	64.65	0	239	10	8	1.25
SCAF_883	7363	204	27.71	0	102	2	2	1.00
SCAF_884	7338	406	55.33	0	203	4	21	0.19
SCAF_885	7324	86	11.74	0	43	0	1	0.00
SCAF_886	7276	52	7.15	0	26	0	0	0
SCAF_887	7242	84	11.60	0	42	1	3	0.33
SCAF_888	7231	166	22.96	0	83	0	0	0
SCAF_889	7198	4	0.56	0	2	0	0	0
SCAF_89	46547	2094	44.99	0	1047	58	59	0.98
SCAF_890	7142	204	28.56	0	102	2	1	2.00
SCAF_891	7028	194	27.60	0	97	5	2	2.50
SCAF_892	7025	236	33.59	0	118	3	1	3.00
SCAF_893	7015	176	25.09	0	88	0	3	0.00
SCAF_894	6958	340	48.86	0	170	3	12	0.25
SCAF_895	6948	282	40.59	0	141	1	4	0.25
SCAF_896	6829	8	1.17	0	4	0	0	0
SCAF_897	6804	126	18.52	0	63	1	3	0.33
SCAF_898	6754	992	146.88	0	496	54	18	3.00
SCAF_899	6732	378	56.15	0	189	6	10	0.60
SCAF_9	1646134	0	0.00	0	0	0	0	0
SCAF_90	46221	1314	28.43	0	657	17	16	1.06
SCAF_900	6698	180	26.87	0	90	4	1	4.00
SCAF_901	6642	100	15.06	0	50	0	2	0.00
SCAF_902	6588	362	54.95	0	181	9	5	1.80
SCAF_903	6549	278	42.45	0	139	5	3	1.67
SCAF_904	6496	340	52.34	0	170	4	4	1.00
SCAF_905	6483	6	0.93	0	3	0	0	0
SCAF_906	6367	54	8.48	0	27	0	0	0
SCAF_907	6367	176	27.64	0	88	2	4	0.50
SCAF_908	6228	68	10.92	0	34	0	2	0.00
SCAF_909	6173	178	28.84	0	89	10	4	2.50
SCAF_91	44916	2762	61.49	0	1381	91	70	1.30
SCAF_910	6170	30	4.86	0	15	0	1	0.00
SCAF_911	6077	0	0.00	0	0	0	0	0
SCAF_912	6073	0	0.00	0	0	0	0	0
SCAF_913	6059	0	0.00	0	0	0	0	0
SCAF_914	6001	0	0.00	0	0	0	0	0
SCAF_915	5869	0	0.00	0	0	0	0	0
SCAF_916	5803	0	0.00	0	0	0	0	0
SCAF_917	5661	0	0.00	0	0	0	0	0
SCAF_918	5277	0	0.00	0	0	0	0	0
SCAF_92	44616	112	2.51	0	56	1	0	0
SCAF_93	44136	794	17.99	0	397	6	14	0.43
SCAF_94	43913	1288	29.33	0	644	34	19	1.79
SCAF_95	43808	1552	35.43	0	776	22	27	0.81
SCAF_96	43342	1422	32.81	0	711	25	39	0.64
SCAF_97	43038	244	5.67	0	122	1	0	0
SCAF_98	42896	840	19.58	0	420	17	13	1.31
SCAF_99	42178	1324	31.39	0	662	35	34	1.03
Totals	51514314	1126656	21.87	0	563328	27370	24669	1.11
